iteration,human feature,trajectory feature,feature norm,weights,human likeness,mean human likeness,likelihood
11,"[0.60449499 0.65446749 0.11946619 0.68747509 0.50837203 0.29275298
 0.         0.0469706 ]","[5.58838411e-01 6.12473633e-01 2.50440532e-01 7.57985055e-01
 4.73703822e-01 3.58127424e-01 3.12313780e-05 1.32959771e-01]",0.19708825633781987,"[ 0.52621231  0.61374898 -0.47687499 -0.50648426  0.50854593 -0.54898681
 -9.94999583 -0.56134821]","[3.553714609322276, 0.10370979795345318, 2.3277180880544095, 0.04080080620380431, 1.3123329690983387, 0.6084386877139369, 6.481574378897045, 4.758560203468907, 1.293081686218778, 0.7490085416489627, 4.384371325907979, 0.013109993922206617, 0.7561673069857225, 1.1889528845932131, 0.34650431575706037, 0.32172993078819045, 5.613028809189499, 0.6073707627028926, 0.40163940055236697, 5.856791714773736, 0.26941383468510866, 3.723684911090538]",2.03235022543311,-2.6200349431069614
12,"[0.60449499 0.65446749 0.11946619 0.68747509 0.50837203 0.29275298
 0.         0.0469706 ]","[5.60279935e-01 6.13730005e-01 2.43983559e-01 7.56353702e-01
 4.75206800e-01 3.55839563e-01 3.05533381e-05 1.28516151e-01]",0.18866074954561338,"[ 0.57413838  0.66271545 -0.52363855 -0.55460671  0.55579168 -0.59668145
 -9.94999509 -0.60772404]","[3.553714609322276, 0.10370979795345318, 2.3277180880544095, 0.04080080620380431, 1.3123329690983387, 0.6084386877139369, 6.481574378897045, 4.758560203468907, 1.293081686218778, 0.7490085416489627, 4.384371325907979, 0.013109993922206617, 0.7561673069857225, 1.1889528845932131, 0.34650431575706037, 0.32172993078819045, 5.613028809189499, 0.6073707627028926, 0.40163940055236697, 5.856791714773736, 0.26941383468510866, 3.723684911090538]",2.03235022543311,-2.5977742474955186
13,"[0.60449499 0.65446749 0.11946619 0.68747509 0.50837203 0.29275298
 0.         0.0469706 ]","[5.61697114e-01 6.15084026e-01 2.37715365e-01 7.54823932e-01
 4.76693797e-01 3.53605445e-01 2.98903232e-05 1.24257073e-01]",0.18050257866639055,"[ 0.6216885   0.71136953 -0.569811   -0.6024439   0.60251454 -0.64396035
 -9.94999431 -0.65346417]","[3.553714609322276, 0.10370979795345318, 2.3277180880544095, 0.04080080620380431, 1.3123329690983387, 0.6084386877139369, 6.481574378897045, 4.758560203468907, 1.293081686218778, 0.7490085416489627, 4.384371325907979, 0.013109993922206617, 0.7561673069857225, 1.1889528845932131, 0.34650431575706037, 0.32172993078819045, 5.613028809189499, 0.6073707627028926, 0.40163940055236697, 5.856791714773736, 0.26941383468510866, 3.723684911090538]",2.03235022543311,-2.576604145685422
14,"[0.60449499 0.65446749 0.11946619 0.68747509 0.50837203 0.29275298
 0.         0.0469706 ]","[5.63088181e-01 6.16525646e-01 2.31642334e-01 7.53391821e-01
 4.78163064e-01 3.51428329e-01 2.92432175e-05 1.20181664e-01]",0.17262053185703058,"[ 0.6688317   0.75965379 -0.61534394 -0.64998583  0.64866424 -0.69079075
 -9.94999348 -0.69852321]","[3.553714609322276, 0.10370979795345318, 2.3277180880544095, 0.04080080620380431, 1.3123329690983387, 0.6084386877139369, 6.481574378897045, 4.758560203468907, 1.293081686218778, 0.7490085416489627, 4.384371325907979, 0.013109993922206617, 0.7561673069857225, 1.1889528845932131, 0.34650431575706037, 0.32172993078819045, 5.613028809189499, 0.6073707627028926, 0.40163940055236697, 5.856791714773736, 0.26941383468510866, 3.723684911090538]",2.03235022543311,-2.5565017825169374
15,"[0.60449499 0.65446749 0.11946619 0.68747509 0.50837203 0.29275298
 0.         0.0469706 ]","[5.64451474e-01 6.18044022e-01 2.25769385e-01 7.52052590e-01
 4.79612781e-01 3.49310986e-01 2.86128758e-05 1.16288113e-01]",0.16501998313652172,"[ 0.71553764  0.80750644 -0.66019035 -0.69722465  0.69418995 -0.73714104
 -9.94999262 -0.7428582 ]","[3.553714609322276, 0.10370979795345318, 2.3277180880544095, 0.04080080620380431, 1.3123329690983387, 0.6084386877139369, 6.481574378897045, 4.758560203468907, 1.293081686218778, 0.7490085416489627, 4.384371325907979, 0.013109993922206617, 0.7561673069857225, 1.1889528845932131, 0.34650431575706037, 0.32172993078819045, 5.613028809189499, 0.6073707627028926, 0.40163940055236697, 5.856791714773736, 0.26941383468510866, 3.723684911090538]",2.03235022543311,-2.5374416653312952
16,"[0.60449499 0.65446749 0.11946619 0.68747509 0.50837203 0.29275298
 0.         0.0469706 ]","[5.65785427e-01 6.19627619e-01 2.20100033e-01 7.50800671e-01
 4.81041059e-01 3.47255723e-01 2.80001096e-05 1.12573775e-01]",0.15770495892067388,"[ 0.76177677  0.85486165 -0.70430487 -0.74415454  0.73904047 -0.78298095
 -9.94999173 -0.78642891]","[3.553714609322276, 0.10370979795345318, 2.3277180880544095, 0.04080080620380431, 1.3123329690983387, 0.6084386877139369, 6.481574378897045, 4.758560203468907, 1.293081686218778, 0.7490085416489627, 4.384371325907979, 0.013109993922206617, 0.7561673069857225, 1.1889528845932131, 0.34650431575706037, 0.32172993078819045, 5.613028809189499, 0.6073707627028926, 0.40163940055236697, 5.856791714773736, 0.26941383468510866, 3.723684911090538]",2.03235022543311,-2.5193959063604963
17,"[0.60449499 0.65446749 0.11946619 0.68747509 0.50837203 0.29275298
 0.         0.0469706 ]","[5.67088564e-01 6.21264325e-01 2.14636476e-01 7.49629794e-01
 4.82445946e-01 3.45264396e-01 2.74056744e-05 1.09035294e-01]",0.15067819429881296,"[ 0.80752045  0.90165004 -0.74764411 -0.79077148  0.78316449 -0.82828175
 -9.94999082 -0.829198  ]","[3.553714609322276, 0.10370979795345318, 2.3277180880544095, 0.04080080620380431, 1.3123329690983387, 0.6084386877139369, 6.481574378897045, 4.758560203468907, 1.293081686218778, 0.7490085416489627, 4.384371325907979, 0.013109993922206617, 0.7561673069857225, 1.1889528845932131, 0.34650431575706037, 0.32172993078819045, 5.613028809189499, 0.6073707627028926, 0.40163940055236697, 5.856791714773736, 0.26941383468510866, 3.723684911090538]",2.03235022543311,-2.5023344699626775
18,"[0.60449499 0.65446749 0.11946619 0.68747509 0.50837203 0.29275298
 0.         0.0469706 ]","[5.68359500e-01 6.22941566e-01 2.09379680e-01 7.48533072e-01
 4.83825434e-01 3.43338439e-01 2.68302598e-05 1.05668705e-01]",0.14394117541293644,"[ 0.85274119  0.94779928 -0.79016689 -0.83707313  0.82651089 -0.87301637
 -9.94998988 -0.87113125]","[3.553714609322276, 0.10370979795345318, 2.3277180880544095, 0.04080080620380431, 1.3123329690983387, 0.6084386877139369, 6.481574378897045, 4.758560203468907, 1.293081686218778, 0.7490085416489627, 4.384371325907979, 0.013109993922206617, 0.7561673069857225, 1.1889528845932131, 0.34650431575706037, 0.32172993078819045, 5.613028809189499, 0.6073707627028926, 0.40163940055236697, 5.856791714773736, 0.26941383468510866, 3.723684911090538]",2.03235022543311,-2.486225422834331
19,"[0.60449499 0.65446749 0.11946619 0.68747509 0.50837203 0.29275298
 0.         0.0469706 ]","[5.69596938e-01 6.24646435e-01 2.04329485e-01 7.47503105e-01
 4.85177476e-01 3.41478892e-01 2.62744809e-05 1.02469546e-01]",0.13749416607827455,"[ 0.89741271  0.99323474 -0.83183447 -0.88305848  0.86902902 -0.91715961
 -9.94998893 -0.91219762]","[3.553714609322276, 0.10370979795345318, 2.3277180880544095, 0.04080080620380431, 1.3123329690983387, 0.6084386877139369, 6.481574378897045, 4.758560203468907, 1.293081686218778, 0.7490085416489627, 4.384371325907979, 0.013109993922206617, 0.7561673069857225, 1.1889528845932131, 0.34650431575706037, 0.32172993078819045, 5.613028809189499, 0.6073707627028926, 0.40163940055236697, 5.856791714773736, 0.26941383468510866, 3.723684911090538]",2.03235022543311,-2.471035186018913
20,"[0.60449499 0.65446749 0.11946619 0.68747509 0.50837203 0.29275298
 0.         0.0469706 ]","[5.70799664e-01 6.26365829e-01 1.99484707e-01 7.46532081e-01
 4.86499997e-01 3.39686430e-01 2.57388713e-05 9.94329500e-02]",0.13133621880559562,"[ 0.9415102   1.03788034 -0.87261074 -0.92872764  0.91066902 -0.96068822
 -9.94998797 -0.95236946]","[3.553714609322276, 0.10370979795345318, 2.3277180880544095, 0.04080080620380431, 1.3123329690983387, 0.6084386877139369, 6.481574378897045, 4.758560203468907, 1.293081686218778, 0.7490085416489627, 4.384371325907979, 0.013109993922206617, 0.7561673069857225, 1.1889528845932131, 0.34650431575706037, 0.32172993078819045, 5.613028809189499, 0.6073707627028926, 0.40163940055236697, 5.856791714773736, 0.26941383468510866, 3.723684911090538]",2.03235022543311,-2.456728788096223
21,"[0.60449499 0.65446749 0.11946619 0.68747509 0.50837203 0.29275298
 0.         0.0469706 ]","[5.71966552e-01 6.28086593e-01 1.94843247e-01 7.45611892e-01
 4.87790919e-01 3.37961390e-01 2.52238786e-05 9.65537384e-02]",0.12546517254434633,"[ 0.98501038  1.08165948 -0.91246237 -0.97408152  0.9513822  -1.00358102
 -9.949987   -0.99162248]","[3.553714609322276, 0.10370979795345318, 2.3277180880544095, 0.04080080620380431, 1.3123329690983387, 0.6084386877139369, 6.481574378897045, 4.758560203468907, 1.293081686218778, 0.7490085416489627, 4.384371325907979, 0.013109993922206617, 0.7561673069857225, 1.1889528845932131, 0.34650431575706037, 0.32172993078819045, 5.613028809189499, 0.6073707627028926, 0.40163940055236697, 5.856791714773736, 0.26941383468510866, 3.723684911090538]",2.03235022543311,-2.443270119325424
22,"[0.60449499 0.65446749 0.11946619 0.68747509 0.50837203 0.29275298
 0.         0.0469706 ]","[5.73096566e-01 6.29795664e-01 1.90402193e-01 7.44734249e-01
 4.89048179e-01 3.36303807e-01 2.47298602e-05 9.38265000e-02]",0.11987764161991307,"[ 1.02789171  1.12449605 -0.95135901 -1.01912152  0.99112136 -1.04581901
 -9.94998602 -1.02993582]","[3.553714609322276, 0.10370979795345318, 2.3277180880544095, 0.04080080620380431, 1.3123329690983387, 0.6084386877139369, 6.481574378897045, 4.758560203468907, 1.293081686218778, 0.7490085416489627, 4.384371325907979, 0.013109993922206617, 0.7561673069857225, 1.1889528845932131, 0.34650431575706037, 0.32172993078819045, 5.613028809189499, 0.6073707627028926, 0.40163940055236697, 5.856791714773736, 0.26941383468510866, 3.723684911090538]",2.03235022543311,-2.4306221866861892
23,"[0.60449499 0.65446749 0.11946619 0.68747509 0.50837203 0.29275298
 0.         0.0469706 ]","[5.74188767e-01 6.31480231e-01 1.86157931e-01 7.43890805e-01
 4.90269757e-01 3.34713440e-01 2.42570810e-05 9.12456638e-02]",0.11456900230775252,"[ 1.07013447  1.16631557 -0.98927332 -1.0638492   1.02984122 -1.08738541
 -9.94998505 -1.06729207]","[3.553714609322276, 0.10370979795345318, 2.3277180880544095, 0.04080080620380431, 1.3123329690983387, 0.6084386877139369, 6.481574378897045, 4.758560203468907, 1.293081686218778, 0.7490085416489627, 4.384371325907979, 0.013109993922206617, 0.7561673069857225, 1.1889528845932131, 0.34650431575706037, 0.32172993078819045, 5.613028809189499, 0.6073707627028926, 0.40163940055236697, 5.856791714773736, 0.26941383468510866, 3.723684911090538]",2.03235022543311,-2.418747369694019
24,"[0.60449499 0.65446749 0.11946619 0.68747509 0.50837203 0.29275298
 0.         0.0469706 ]","[5.75242317e-01 6.33127887e-01 1.82106241e-01 7.43073279e-01
 4.91453701e-01 3.33189799e-01 2.38057123e-05 8.88055608e-02]",0.10953338505921012,"[ 1.11172094  1.20704645 -1.02618108 -1.10826595  1.06749878 -1.12826572
 -9.94998409 -1.1036772 ]","[3.553714609322276, 0.10370979795345318, 2.3277180880544095, 0.04080080620380431, 1.3123329690983387, 0.6084386877139369, 6.481574378897045, 4.758560203468907, 1.293081686218778, 0.7490085416489627, 4.384371325907979, 0.013109993922206617, 0.7561673069857225, 1.1889528845932131, 0.34650431575706037, 0.32172993078819045, 5.613028809189499, 0.6073707627028926, 0.40163940055236697, 5.856791714773736, 0.26941383468510866, 3.723684911090538]",2.03235022543311,-2.4076076765550627
25,"[0.60449499 0.65446749 0.11946619 0.68747509 0.50837203 0.29275298
 0.         0.0469706 ]","[5.76256488e-01 6.34726787e-01 1.78242396e-01 7.42273579e-01
 4.92598158e-01 3.31732172e-01 2.33758315e-05 8.65004780e-02]",0.1047636813403249,"[ 1.15263547  1.24662116 -1.06206122 -1.15237273  1.10405369 -1.16844774
 -9.94998314 -1.13908052]","[3.553714609322276, 0.10370979795345318, 2.3277180880544095, 0.04080080620380431, 1.3123329690983387, 0.6084386877139369, 6.481574378897045, 4.758560203468907, 1.293081686218778, 0.7490085416489627, 4.384371325907979, 0.013109993922206617, 0.7561673069857225, 1.1889528845932131, 0.34650431575706037, 0.32172993078819045, 5.613028809189499, 0.6073707627028926, 0.40163940055236697, 5.856791714773736, 0.26941383468510866, 3.723684911090538]",2.03235022543311,-2.397164999695082
26,"[0.60449499 0.65446749 0.11946619 0.68747509 0.50837203 0.29275298
 0.         0.0469706 ]","[5.77230677e-01 6.36265801e-01 1.74561249e-01 7.41483927e-01
 4.93701403e-01 3.30339644e-01 2.29674227e-05 8.43247045e-02]",0.10025157415165101,"[ 1.19286459  1.28497759 -1.09689585 -1.19616972  1.13946866 -1.20792162
 -9.94998221 -1.17349462]","[3.553714609322276, 0.10370979795345318, 2.3277180880544095, 0.04080080620380431, 1.3123329690983387, 0.6084386877139369, 6.481574378897045, 4.758560203468907, 1.293081686218778, 0.7490085416489627, 4.384371325907979, 0.013109993922206617, 0.7561673069857225, 1.1889528845932131, 0.34650431575706037, 0.32172993078819045, 5.613028809189499, 0.6073707627028926, 0.40163940055236697, 5.856791714773736, 0.26941383468510866, 3.723684911090538]",2.03235022543311,-2.3873813689946406
27,"[0.60449499 0.65446749 0.11946619 0.68747509 0.50837203 0.29275298
 0.         0.0469706 ]","[5.78164408e-01 6.37734664e-01 1.71057314e-01 7.40696980e-01
 4.94761872e-01 3.29011128e-01 2.25803784e-05 8.22725686e-02]",0.09598760040440016,"[ 1.23239713  1.3220603  -1.1306702  -1.23965607  1.17370982 -1.24667979
 -9.9499813  -1.20691521]","[3.553714609322276, 0.10370979795345318, 2.3277180880544095, 0.04080080620380431, 1.3123329690983387, 0.6084386877139369, 6.481574378897045, 4.758560203468907, 1.293081686218778, 0.7490085416489627, 4.384371325907979, 0.013109993922206617, 0.7561673069857225, 1.1889528845932131, 0.34650431575706037, 0.32172993078819045, 5.613028809189499, 0.6073707627028926, 0.40163940055236697, 5.856791714773736, 0.26941383468510866, 3.723684911090538]",2.03235022543311,-2.3782192002605123
28,"[0.60449499 0.65446749 0.11946619 0.68747509 0.50837203 0.29275298
 0.         0.0469706 ]","[5.79057352e-01 6.39124115e-01 1.67724848e-01 7.39905938e-01
 4.95778185e-01 3.27745372e-01 2.22145017e-05 8.03384693e-02]",0.09196125137569917,"[ 1.27122424  1.35782166 -1.16337263 -1.28282969  1.20674703 -1.28471698
 -9.94998041 -1.23934106]","[3.553714609322276, 0.10370979795345318, 2.3277180880544095, 0.04080080620380431, 1.3123329690983387, 0.6084386877139369, 6.481574378897045, 4.758560203468907, 1.293081686218778, 0.7490085416489627, 4.384371325907979, 0.013109993922206617, 0.7561673069857225, 1.1889528845932131, 0.34650431575706037, 0.32172993078819045, 5.613028809189499, 0.6073707627028926, 0.40163940055236697, 5.856791714773736, 0.26941383468510866, 3.723684911090538]",2.03235022543311,-2.3696415356543223
29,"[0.60449499 0.65446749 0.11946619 0.68747509 0.50837203 0.29275298
 0.         0.0469706 ]","[5.79909331e-01 6.40426020e-01 1.64557915e-01 7.39104653e-01
 4.96749182e-01 3.26540986e-01 2.18695091e-05 7.85169010e-02]",0.08816111453109642,"[ 1.30933943  1.39222304 -1.19499454 -1.32568697  1.23855423 -1.32203015
 -9.94997955 -1.27077379]","[3.553714609322276, 0.10370979795345318, 2.3277180880544095, 0.04080080620380431, 1.3123329690983387, 0.6084386877139369, 6.481574378897045, 4.758560203468907, 1.293081686218778, 0.7490085416489627, 4.384371325907979, 0.013109993922206617, 0.7561673069857225, 1.1889528845932131, 0.34650431575706037, 0.32172993078819045, 5.613028809189499, 0.6073707627028926, 0.40163940055236697, 5.856791714773736, 0.26941383468510866, 3.723684911090538]",2.03235022543311,-2.361612272087363
30,"[0.60449499 0.65446749 0.11946619 0.68747509 0.50837203 0.29275298
 0.         0.0469706 ]","[5.80720329e-01 6.41633485e-01 1.61550447e-01 7.38287718e-01
 4.97673942e-01 3.25396450e-01 2.15450346e-05 7.68024730e-02]",0.08457505632067058,"[ 1.34673867  1.42523572 -1.22553027 -1.3682227   1.26910965 -1.35861846
 -9.94997871 -1.3012178 ]","[3.553714609322276, 0.10370979795345318, 2.3277180880544095, 0.04080080620380431, 1.3123329690983387, 0.6084386877139369, 6.481574378897045, 4.758560203468907, 1.293081686218778, 0.7490085416489627, 4.384371325907979, 0.013109993922206617, 0.7561673069857225, 1.1889528845932131, 0.34650431575706037, 0.32172993078819045, 5.613028809189499, 0.6073707627028926, 0.40163940055236697, 5.856791714773736, 0.26941383468510866, 3.723684911090538]",2.03235022543311,-2.3540963730798454
31,"[0.60449499 0.65446749 0.11946619 0.68747509 0.50837203 0.29275298
 0.         0.0469706 ]","[5.81490501e-01 6.42740943e-01 1.58696303e-01 7.37450547e-01
 4.98551805e-01 3.24310134e-01 2.12406336e-05 7.51899244e-02]",0.08119044150713087,"[ 1.3834203   1.4568417  -1.25497701 -1.41042988  1.29839608 -1.39448317
 -9.94997791 -1.33068001]","[3.553714609322276, 0.10370979795345318, 2.3277180880544095, 0.04080080620380431, 1.3123329690983387, 0.6084386877139369, 6.481574378897045, 4.758560203468907, 1.293081686218778, 0.7490085416489627, 4.384371325907979, 0.013109993922206617, 0.7561673069857225, 1.1889528845932131, 0.34650431575706037, 0.32172993078819045, 5.613028809189499, 0.6073707627028926, 0.40163940055236697, 5.856791714773736, 0.26941383468510866, 3.723684911090538]",2.03235022543311,-2.347060059364758
32,"[0.60449499 0.65446749 0.11946619 0.68747509 0.50837203 0.29275298
 0.         0.0469706 ]","[5.82220180e-01 6.43744224e-01 1.55989314e-01 7.36589436e-01
 4.99382394e-01 3.23280306e-01 2.09557883e-05 7.36741357e-02]",0.07799438065053739,"[ 1.41938508  1.48703427 -1.28333469 -1.45229968  1.32640099 -1.42962757
 -9.94997715 -1.35916977]","[3.553714609322276, 0.10370979795345318, 2.3277180880544095, 0.04080080620380431, 1.3123329690983387, 0.6084386877139369, 6.481574378897045, 4.758560203468907, 1.293081686218778, 0.7490085416489627, 4.384371325907979, 0.013109993922206617, 0.7561673069857225, 1.1889528845932131, 0.34650431575706037, 0.32172993078819045, 5.613028809189499, 0.6073707627028926, 0.40163940055236697, 5.856791714773736, 0.26941383468510866, 3.723684911090538]",2.03235022543311,-2.3404709736562443
