iteration,human feature,trajectory feature,feature norm,weights,human likeness,mean human likeness,likelihood
51,"[8.03332934e-01 4.23753002e-01 1.02436905e-01 5.10060256e-01
 4.76044197e-01 2.56640198e-43 0.00000000e+00 0.00000000e+00]","[7.79910723e-01 4.14204607e-01 6.95472010e-02 5.01314093e-01
 4.87708398e-01 1.94303280e-02 5.41637935e-05 1.17628778e-02]",0.04949706275927245,"[ 2.38969134 -1.34925302 -0.19293082 -1.24790305 -1.48512932 -1.36974798
 -9.94998508 -1.1673939 ]","[6.5412039268546245, 0.48177791369915757, 0.8251361116009218, 0.7259349882256009, 2.3322462148020566, 5.053932469986563, 5.4059338214152195, 0.3898459935051531, 0.4912134057056417, 0.8763127689309069, 4.496024135214199, 0.20445328111593353, 4.861704635761984, 0.525347867342005, 0.2896324247150075, 1.0095967224405753, 0.21448352011630603, 0.6550804045881324, 0.030886867768279008, 4.1745700717162695, 0.8985138473625918, 4.873232437308095, 0.39753821763302954, 0.95720490330253, 0.5705499280439056, 2.211050092590701]",1.9035925758363612,-2.1407022369349233
52,"[8.03332934e-01 4.23753002e-01 1.02436905e-01 5.10060256e-01
 4.76044197e-01 2.56640198e-43 0.00000000e+00 0.00000000e+00]","[7.79998539e-01 4.14477415e-01 6.96846626e-02 5.01518566e-01
 4.87851493e-01 1.94940595e-02 5.40214923e-05 1.17538766e-02]",0.04933343171958541,"[ 2.43144657 -1.34543942 -0.16495544 -1.2436659  -1.49956341 -1.38425062
 -9.94998459 -1.17477711]","[6.5412039268546245, 0.48177791369915757, 0.8251361116009218, 0.7259349882256009, 2.3322462148020566, 5.053932469986563, 5.4059338214152195, 0.3898459935051531, 0.4912134057056417, 0.8763127689309069, 4.496024135214199, 0.20445328111593353, 4.861704635761984, 0.525347867342005, 0.2896324247150075, 1.0095967224405753, 0.21448352011630603, 0.6550804045881324, 0.030886867768279008, 4.1745700717162695, 0.8985138473625918, 4.873232437308095, 0.39753821763302954, 0.95720490330253, 0.5705499280439056, 2.211050092590701]",1.9035925758363612,-2.138213034859496
53,"[8.03332934e-01 4.23753002e-01 1.02436905e-01 5.10060256e-01
 4.76044197e-01 2.56640198e-43 0.00000000e+00 0.00000000e+00]","[7.80083714e-01 4.14797686e-01 6.98306431e-02 5.01761693e-01
 4.87995420e-01 1.95648231e-02 5.38834315e-05 1.17511388e-02]",0.04915754823886784,"[ 2.47309278 -1.34121709 -0.13667253 -1.23902015 -1.51410031 -1.39873989
 -9.9499841  -1.18206901]","[6.5412039268546245, 0.48177791369915757, 0.8251361116009218, 0.7259349882256009, 2.3322462148020566, 5.053932469986563, 5.4059338214152195, 0.3898459935051531, 0.4912134057056417, 0.8763127689309069, 4.496024135214199, 0.20445328111593353, 4.861704635761984, 0.525347867342005, 0.2896324247150075, 1.0095967224405753, 0.21448352011630603, 0.6550804045881324, 0.030886867768279008, 4.1745700717162695, 0.8985138473625918, 4.873232437308095, 0.39753821763302954, 0.95720490330253, 0.5705499280439056, 2.211050092590701]",1.9035925758363612,-2.1357143580022133
54,"[8.03332934e-01 4.23753002e-01 1.02436905e-01 5.10060256e-01
 4.76044197e-01 2.56640198e-43 0.00000000e+00 0.00000000e+00]","[7.80166299e-01 4.15159709e-01 6.99840181e-02 5.02038895e-01
 4.88139330e-01 1.96416353e-02 5.37500188e-05 1.17538598e-02]",0.04897256314647602,"[ 2.51463228 -1.33664511 -0.10811164 -1.23402101 -1.52875837 -1.41323127
 -9.94998362 -1.18928226]","[6.5412039268546245, 0.48177791369915757, 0.8251361116009218, 0.7259349882256009, 2.3322462148020566, 5.053932469986563, 5.4059338214152195, 0.3898459935051531, 0.4912134057056417, 0.8763127689309069, 4.496024135214199, 0.20445328111593353, 4.861704635761984, 0.525347867342005, 0.2896324247150075, 1.0095967224405753, 0.21448352011630603, 0.6550804045881324, 0.030886867768279008, 4.1745700717162695, 0.8985138473625918, 4.873232437308095, 0.39753821763302954, 0.95720490330253, 0.5705499280439056, 2.113819928965469]",1.8998529541584677,-2.1332083312248913
55,"[8.03332934e-01 4.23753002e-01 1.02436905e-01 5.10060256e-01
 4.76044197e-01 2.56640198e-43 0.00000000e+00 0.00000000e+00]","[7.80246340e-01 4.15557936e-01 7.01437384e-02 5.02345723e-01
 4.88282431e-01 1.97235796e-02 5.36216498e-05 1.17612958e-02]",0.04878152781248177,"[ 2.55606738 -1.33178054 -0.07930041 -1.22872177 -1.54355432 -1.42773918
 -9.94998315 -1.19642861]","[6.5412039268546245, 0.48177791369915757, 0.8251361116009218, 0.7259349882256009, 2.3322462148020566, 5.053932469986563, 5.4059338214152195, 0.3898459935051531, 0.4912134057056417, 0.8763127689309069, 4.496024135214199, 0.20445328111593353, 4.861704635761984, 0.525347867342005, 0.2896324247150075, 1.0095967224405753, 0.21448352011630603, 0.6550804045881324, 0.030886867768279008, 4.1745700717162695, 0.8985138473625918, 4.873232437308095, 0.39753821763302954, 0.95720490330253, 0.5705499280439056, 2.113819928965469]",1.8998529541584677,-2.1306969688838215
56,"[8.03332934e-01 4.23753002e-01 1.02436905e-01 5.10060256e-01
 4.76044197e-01 2.56640198e-43 0.00000000e+00 0.00000000e+00]","[7.80323880e-01 4.15986996e-01 7.03088246e-02 5.02677870e-01
 4.88423979e-01 1.98098019e-02 5.34987062e-05 1.17727585e-02]",0.0485873291115342,"[ 2.59740042 -1.32667825 -0.05026467 -1.22317366 -1.55850327 -1.44227708
 -9.9499827  -1.20351898]","[6.5412039268546245, 0.48177791369915757, 0.8251361116009218, 0.7259349882256009, 2.3322462148020566, 2.6632611573998313, 5.4059338214152195, 0.3898459935051531, 0.4912134057056417, 0.8763127689309069, 4.496024135214199, 0.20445328111593353, 4.861704635761984, 0.525347867342005, 0.2896324247150075, 1.0095967224405753, 0.21448352011630603, 0.6550804045881324, 0.030886867768279008, 4.1745700717162695, 0.8985138473625918, 4.873232437308095, 0.39753821763302954, 0.95720490330253, 0.5705499280439056, 2.113819928965469]",1.8079040575205165,-2.1281821383833988
57,"[8.03332934e-01 4.23753002e-01 1.02436905e-01 5.10060256e-01
 4.76044197e-01 2.56640198e-43 0.00000000e+00 0.00000000e+00]","[7.80398958e-01 4.16441700e-01 7.04783626e-02 5.03031174e-01
 4.88563279e-01 1.98995063e-02 5.33815532e-05 1.17876109e-02]",0.048392635557381804,"[ 2.63863373 -1.32139075 -0.02102853 -1.21742568 -1.57361876 -1.45685741
 -9.94998225 -1.21056346]","[6.5412039268546245, 0.48177791369915757, 0.8251361116009218, 0.7259349882256009, 2.3322462148020566, 2.6632611573998313, 5.4059338214152195, 0.3898459935051531, 0.4912134057056417, 0.8763127689309069, 4.496024135214199, 0.20445328111593353, 4.861704635761984, 0.525347867342005, 0.2896324247150075, 1.0095967224405753, 0.21448352011630603, 0.6550804045881324, 0.030886867768279008, 4.1745700717162695, 0.8985138473625918, 4.873232437308095, 0.39753821763302954, 0.95720490330253, 0.5705499280439056, 2.113819928965469]",1.8079040575205165,-2.1256655328564324
58,"[8.03332934e-01 4.23753002e-01 1.02436905e-01 5.10060256e-01
 4.76044197e-01 2.56640198e-43 0.00000000e+00 0.00000000e+00]","[7.80471613e-01 4.16917060e-01 7.06514995e-02 5.03401631e-01
 4.88699684e-01 1.99919520e-02 5.32705377e-05 1.18052635e-02]",0.04819985423860899,"[ 2.67976967e+00 -1.31596803e+00  8.38555485e-03 -1.21152446e+00
 -1.58891281e+00 -1.47149173e+00 -9.94998183e+00 -1.21757139e+00]","[6.5412039268546245, 0.48177791369915757, 0.8251361116009218, 0.7259349882256009, 2.3322462148020566, 2.6632611573998313, 5.4059338214152195, 0.3898459935051531, 0.4912134057056417, 0.8763127689309069, 4.496024135214199, 0.20445328111593353, 4.861704635761984, 0.525347867342005, 0.2896324247150075, 1.0095967224405753, 0.21448352011630603, 0.6550804045881324, 0.030886867768279008, 4.1745700717162695, 0.8985138473625918, 4.873232437308095, 0.39753821763302954, 0.95720490330253, 0.5705499280439056, 2.113819928965469]",1.8079040575205165,-2.123148652255931
59,"[8.03332934e-01 4.23753002e-01 1.02436905e-01 5.10060256e-01
 4.76044197e-01 2.56640198e-43 0.00000000e+00 0.00000000e+00]","[7.80541880e-01 4.17408293e-01 7.08274409e-02 5.03785401e-01
 4.88832594e-01 2.00864505e-02 5.31659865e-05 1.18251710e-02]",0.048011098274368155,"[ 2.72081061 -1.31045745  0.03795671 -1.2055142  -1.60439593 -1.48619067
 -9.94998142 -1.22455138]","[6.5412039268546245, 0.48177791369915757, 0.8251361116009218, 0.7259349882256009, 2.3322462148020566, 2.6632611573998313, 5.4059338214152195, 0.3898459935051531, 0.4912134057056417, 0.8763127689309069, 4.496024135214199, 0.20445328111593353, 4.861704635761984, 0.525347867342005, 0.2896324247150075, 1.0095967224405753, 0.21448352011630603, 0.6550804045881324, 0.030886867768279008, 4.1745700717162695, 0.8985138473625918, 4.873232437308095, 0.39753821763302954, 0.95720490330253, 0.5705499280439056, 2.113819928965469]",1.8079040575205165,-2.1206327920957846
60,"[8.03332934e-01 4.23753002e-01 1.02436905e-01 5.10060256e-01
 4.76044197e-01 2.56640198e-43 0.00000000e+00 0.00000000e+00]","[7.80609794e-01 4.17910837e-01 7.10054474e-02 5.04178817e-01
 4.88961454e-01 2.01823629e-02 5.30682044e-05 1.18468297e-02]",0.04782816451296806,"[ 2.76175892 -1.3049036   0.06766553 -1.1994365  -1.6200772  -1.50096401
 -9.94998103 -1.23151135]","[6.5412039268546245, 0.48177791369915757, 0.8251361116009218, 0.7259349882256009, 2.3322462148020566, 2.6632611573998313, 5.4059338214152195, 0.3898459935051531, 0.4912134057056417, 0.8763127689309069, 4.496024135214199, 0.20445328111593353, 4.861704635761984, 0.525347867342005, 0.2896324247150075, 1.0095967224405753, 0.21448352011630603, 0.6550804045881324, 0.030886867768279008, 4.1745700717162695, 0.8985138473625918, 4.873232437308095, 0.39753821763302954, 0.95720490330253, 0.5705499280439056, 2.113819928965469]",1.8079040575205165,-2.1181190390409066
61,"[8.03332934e-01 4.23753002e-01 1.02436905e-01 5.10060256e-01
 4.76044197e-01 2.56640198e-43 0.00000000e+00 0.00000000e+00]","[7.80675388e-01 4.18420360e-01 7.11848326e-02 5.04578396e-01
 4.89085758e-01 2.02790978e-02 5.29774730e-05 1.18697753e-02]",0.047652521128055125,"[ 2.80261697 -1.29934823  0.09749406 -1.19333034 -1.63596429 -1.51582069
 -9.94998066 -1.23845856]","[6.5412039268546245, 0.48177791369915757, 0.8251361116009218, 0.7259349882256009, 2.3322462148020566, 2.6632611573998313, 5.4059338214152195, 0.3898459935051531, 0.4912134057056417, 0.8763127689309069, 4.496024135214199, 0.20445328111593353, 4.861704635761984, 0.525347867342005, 0.2896324247150075, 1.0095967224405753, 0.21448352011630603, 0.6550804045881324, 0.030886867768279008, 4.1745700717162695, 0.8985138473625918, 4.873232437308095, 0.39753821763302954, 0.95720490330253, 0.5705499280439056, 2.113819928965469]",1.8079040575205165,-2.1156082725214898
62,"[8.03332934e-01 4.23753002e-01 1.02436905e-01 5.10060256e-01
 4.76044197e-01 2.56640198e-43 0.00000000e+00 0.00000000e+00]","[7.80738695e-01 4.18932772e-01 7.13649608e-02 5.04980842e-01
 4.89205043e-01 2.03761093e-02 5.28940488e-05 1.18935806e-02]",0.047485304642524394,"[ 2.84338717 -1.29383017  0.12742568 -1.18723199 -1.65206352 -1.53076886
 -9.94998032 -1.24539967]","[6.5412039268546245, 0.48177791369915757, 0.8251361116009218, 0.7259349882256009, 2.3322462148020566, 2.6632611573998313, 5.4059338214152195, 0.3898459935051531, 0.4912134057056417, 0.8763127689309069, 4.496024135214199, 0.20445328111593353, 4.861704635761984, 0.525347867342005, 0.2896324247150075, 1.0095967224405753, 0.21448352011630603, 0.6550804045881324, 0.030886867768279008, 4.1745700717162695, 0.8985138473625918, 4.873232437308095, 0.39753821763302954, 0.95720490330253, 0.5705499280439056, 2.113819928965469]",1.8079040575205165,-2.1131011715315617
63,"[8.03332934e-01 4.23753002e-01 1.02436905e-01 5.10060256e-01
 4.76044197e-01 2.56640198e-43 0.00000000e+00 0.00000000e+00]","[7.80799749e-01 4.19444234e-01 7.15452450e-02 5.05383061e-01
 4.89318894e-01 2.04728956e-02 5.28181624e-05 1.19178538e-02]",0.047327325747896,"[ 2.8840719  -1.28838523  0.15744503 -1.18117494 -1.66837989 -1.54581591
 -9.94998    -1.25234073]","[6.5412039268546245, 0.48177791369915757, 0.8251361116009218, 0.7259349882256009, 2.3322462148020566, 2.6632611573998313, 5.4059338214152195, 0.3898459935051531, 0.4912134057056417, 0.8763127689309069, 4.496024135214199, 0.20445328111593353, 4.861704635761984, 0.525347867342005, 0.2896324247150075, 1.0095967224405753, 0.21448352011630603, 0.6550804045881324, 0.030886867768279008, 4.1745700717162695, 0.8985138473625918, 4.873232437308095, 0.39753821763302954, 0.95720490330253, 0.5705499280439056, 2.113819928965469]",1.8079040575205165,-2.110598225769381
64,"[8.03332934e-01 4.23753002e-01 1.02436905e-01 5.10060256e-01
 4.76044197e-01 2.56640198e-43 0.00000000e+00 0.00000000e+00]","[7.80858584e-01 4.19951167e-01 7.17251452e-02 5.05782164e-01
 4.89426941e-01 2.05689969e-02 5.27500170e-05 1.19422373e-02]",0.047179083107087995,"[ 2.92467358 -1.28304625  0.18753802 -1.17518992 -1.68491716 -1.56096848
 -9.9499797  -1.25928725]","[6.5412039268546245, 0.48177791369915757, 0.8251361116009218, 0.7259349882256009, 2.3322462148020566, 2.6632611573998313, 5.4059338214152195, 0.3898459935051531, 0.4912134057056417, 0.8763127689309069, 4.496024135214199, 0.20445328111593353, 4.861704635761984, 0.525347867342005, 0.2896324247150075, 1.0095967224405753, 0.21448352011630603, 0.6550804045881324, 0.030886867768279008, 4.1745700717162695, 0.8985138473625918, 4.873232437308095, 0.39753821763302954, 0.95720490330253, 0.5705499280439056, 2.113819928965469]",1.8079040575205165,-2.108099750286586
65,"[8.03332934e-01 4.23753002e-01 1.02436905e-01 5.10060256e-01
 4.76044197e-01 2.56640198e-43 0.00000000e+00 0.00000000e+00]","[7.80915236e-01 4.20450261e-01 7.19041667e-02 5.06175472e-01
 4.89528862e-01 2.06639941e-02 5.26897878e-05 1.19664056e-02]",0.047040784151772354,"[ 2.96519459 -1.27784298  0.21769166 -1.16930483 -1.70167788 -1.57623252
 -9.94997944 -1.26624423]","[6.5412039268546245, 0.48177791369915757, 0.8251361116009218, 0.7259349882256009, 2.3322462148020566, 2.6632611573998313, 5.4059338214152195, 0.3898459935051531, 0.4912134057056417, 0.8763127689309069, 4.496024135214199, 0.20445328111593353, 4.861704635761984, 0.525347867342005, 0.2896324247150075, 1.0095967224405753, 0.21448352011630603, 0.6550804045881324, 0.030886867768279008, 4.1745700717162695, 0.8985138473625918, 4.873232437308095, 0.39753821763302954, 0.95720490330253, 0.5705499280439056, 2.113819928965469]",1.8079040575205165,-2.1056059028345446
66,"[8.03332934e-01 4.23753002e-01 1.02436905e-01 5.10060256e-01
 4.76044197e-01 2.56640198e-43 0.00000000e+00 0.00000000e+00]","[7.80969742e-01 4.20938479e-01 7.20818586e-02 5.06560529e-01
 4.89624377e-01 2.07575074e-02 5.26376210e-05 1.19900646e-02]",0.04691237173063568,"[ 3.00563737 -1.27280214  0.24789408 -1.16354476 -1.71866344 -1.5916133
 -9.9499792  -1.27321615]","[6.5412039268546245, 0.48177791369915757, 0.8251361116009218, 0.7259349882256009, 2.3322462148020566, 2.6632611573998313, 5.4059338214152195, 0.3898459935051531, 0.4912134057056417, 0.8763127689309069, 4.496024135214199, 0.20445328111593353, 4.861704635761984, 0.525347867342005, 0.2896324247150075, 1.0095967224405753, 0.21448352011630603, 0.6550804045881324, 0.030886867768279008, 4.1745700717162695, 0.8985138473625918, 4.873232437308095, 0.39753821763302954, 0.95720490330253, 0.5705499280439056, 2.113819928965469]",1.8079040575205165,-2.103116703129685
67,"[8.03332934e-01 4.23753002e-01 1.02436905e-01 5.10060256e-01
 4.76044197e-01 2.56640198e-43 0.00000000e+00 0.00000000e+00]","[7.81022140e-01 4.21413067e-01 7.22578122e-02 5.06935097e-01
 4.89713253e-01 2.08491944e-02 5.25936333e-05 1.20129500e-02]",0.04679355534749528,"[ 3.0460043  -1.26794741  0.27813446 -1.15793202 -1.73587415 -1.60711548
 -9.94997899 -1.28020703]","[6.5412039268546245, 0.48177791369915757, 0.8251361116009218, 0.7259349882256009, 2.3322462148020566, 2.6632611573998313, 5.4059338214152195, 0.3898459935051531, 0.4912134057056417, 0.8763127689309069, 4.496024135214199, 0.20445328111593353, 4.861704635761984, 0.525347867342005, 0.2896324247150075, 1.0095967224405753, 0.21448352011630603, 0.6550804045881324, 0.030886867768279008, 4.1745700717162695, 0.8985138473625918, 4.873232437308095, 0.39753821763302954, 0.95720490330253, 0.5705499280439056, 2.113819928965469]",1.8079040575205165,-2.1006320533042624
68,"[8.03332934e-01 4.23753002e-01 1.02436905e-01 5.10060256e-01
 4.76044197e-01 2.56640198e-43 0.00000000e+00 0.00000000e+00]","[7.81072471e-01 4.21871551e-01 7.24316594e-02 5.07297167e-01
 4.89795304e-01 2.09387496e-02 5.25579116e-05 1.20348260e-02]",0.04668384565941347,"[ 3.0862978  -1.26329947  0.30840293 -1.15248615 -1.75330926 -1.62274307
 -9.94997881 -1.28722046]","[6.5412039268546245, 0.48177791369915757, 0.8251361116009218, 0.7259349882256009, 1.1620439950220751, 2.6632611573998313, 5.4059338214152195, 0.3898459935051531, 0.4912134057056417, 0.8763127689309069, 4.496024135214199, 0.20445328111593353, 4.861704635761984, 0.525347867342005, 0.2896324247150075, 1.0095967224405753, 0.21448352011630603, 0.6550804045881324, 0.030886867768279008, 4.1745700717162695, 0.8985138473625918, 4.873232437308095, 0.39753821763302954, 0.95720490330253, 0.5705499280439056, 2.113819928965469]",1.762896279836671,-2.09815175886417
69,"[8.03332934e-01 4.23753002e-01 1.02436905e-01 5.10060256e-01
 4.76044197e-01 2.56640198e-43 0.00000000e+00 0.00000000e+00]","[7.81120779e-01 4.22311745e-01 7.26030715e-02 5.07644958e-01
 4.89870383e-01 2.10259020e-02 5.25305127e-05 1.20554847e-02]",0.046582590890671474,"[ 3.12652027 -1.25887604  0.33869055 -1.14722395 -1.77096707 -1.63849953
 -9.94997866 -1.29425961]","[6.5412039268546245, 0.48177791369915757, 0.8251361116009218, 0.7259349882256009, 1.1620439950220751, 2.6632611573998313, 5.4059338214152195, 0.3898459935051531, 0.4912134057056417, 0.8763127689309069, 4.496024135214199, 0.20445328111593353, 4.861704635761984, 0.525347867342005, 0.2896324247150075, 1.0095967224405753, 0.21448352011630603, 0.6550804045881324, 0.030886867768279008, 4.1745700717162695, 0.8985138473625918, 4.873232437308095, 0.39753821763302954, 0.95720490330253, 0.5705499280439056, 2.113819928965469]",1.762896279836671,-2.0956755495397315
70,"[8.03332934e-01 4.23753002e-01 1.02436905e-01 5.10060256e-01
 4.76044197e-01 2.56640198e-43 0.00000000e+00 0.00000000e+00]","[7.81167109e-01 4.22731746e-01 7.27717575e-02 5.07976914e-01
 4.89938389e-01 2.11104142e-02 5.25114634e-05 1.20747441e-02]",0.04648901385934225,"[ 3.16667408 -1.25469195  0.36898928 -1.14215958 -1.78884493 -1.65438775
 -9.94997854 -1.30132725]","[6.5412039268546245, 0.48177791369915757, 0.8251361116009218, 0.7259349882256009, 1.1620439950220751, 2.6632611573998313, 5.4059338214152195, 0.3898459935051531, 0.4912134057056417, 0.8763127689309069, 4.496024135214199, 0.20445328111593353, 4.861704635761984, 0.525347867342005, 0.2896324247150075, 1.0095967224405753, 0.21448352011630603, 0.6550804045881324, 0.030886867768279008, 4.1745700717162695, 0.8985138473625918, 4.873232437308095, 0.39753821763302954, 0.95720490330253, 0.5705499280439056, 2.113819928965469]",1.762896279836671,-2.093203099487529
71,"[8.03332934e-01 4.23753002e-01 1.02436905e-01 5.10060256e-01
 4.76044197e-01 2.56640198e-43 0.00000000e+00 0.00000000e+00]","[7.81211509e-01 4.23129936e-01 7.29374623e-02 5.08291708e-01
 4.89999261e-01 2.11920809e-02 5.25007605e-05 1.20924476e-02]",0.0464022484051564,"[ 3.20676162 -1.2507592   0.39929186 -1.13730461 -1.80693936 -1.67041014
 -9.94997846 -1.30842579]","[6.5412039268546245, 0.48177791369915757, 0.8251361116009218, 0.7259349882256009, 1.1620439950220751, 2.6632611573998313, 5.4059338214152195, 0.3898459935051531, 0.4912134057056417, 0.8763127689309069, 4.496024135214199, 0.20445328111593353, 4.861704635761984, 0.525347867342005, 0.2896324247150075, 1.0095967224405753, 0.21448352011630603, 0.6550804045881324, 0.030886867768279008, 4.1745700717162695, 0.8985138473625918, 4.873232437308095, 0.39753821763302954, 0.95720490330253, 0.5705499280439056, 2.113819928965469]",1.762896279836671,-2.09073404637927
72,"[8.03332934e-01 4.23753002e-01 1.02436905e-01 5.10060256e-01
 4.76044197e-01 2.56640198e-43 0.00000000e+00 0.00000000e+00]","[7.81254032e-01 4.23504976e-01 7.30999657e-02 5.08588240e-01
 4.90052979e-01 2.12707272e-02 5.24983715e-05 1.21084626e-02]",0.0463213741424523,"[ 3.24678524 -1.24708709  0.42959183 -1.13266811 -1.82524607 -1.68656858
 -9.94997842 -1.31555731]","[6.5412039268546245, 0.48177791369915757, 0.8251361116009218, 0.7259349882256009, 1.1620439950220751, 2.6632611573998313, 5.4059338214152195, 0.3898459935051531, 0.4912134057056417, 0.8763127689309069, 4.496024135214199, 0.20445328111593353, 4.861704635761984, 0.525347867342005, 0.2896324247150075, 1.0095967224405753, 0.21448352011630603, 0.6550804045881324, 0.030886867768279008, 4.1745700717162695, 0.8985138473625918, 4.873232437308095, 0.39753821763302954, 0.95720490330253, 0.5705499280439056, 2.113819928965469]",1.762896279836671,-2.0882680089956382
73,"[8.03332934e-01 4.23753002e-01 1.02436905e-01 5.10060256e-01
 4.76044197e-01 2.56640198e-43 0.00000000e+00 0.00000000e+00]","[7.81294729e-01 4.23855799e-01 7.32590803e-02 5.08865624e-01
 4.90099561e-01 2.13462072e-02 5.25042353e-05 1.21226790e-02]",0.04624544862974827,"[ 3.28674729 -1.24368231  0.45988344 -1.12825672 -1.84376002 -1.70286451
 -9.9499784  -1.32272354]","[6.5412039268546245, 0.48177791369915757, 0.8251361116009218, 0.7259349882256009, 1.1620439950220751, 2.6632611573998313, 5.4059338214152195, 0.3898459935051531, 0.4912134057056417, 0.8763127689309069, 4.496024135214199, 0.20445328111593353, 4.861704635761984, 0.525347867342005, 0.2896324247150075, 1.0095967224405753, 0.21448352011630603, 0.6550804045881324, 0.030886867768279008, 4.1745700717162695, 0.8985138473625918, 4.873232437308095, 0.39753821763302954, 0.95720490330253, 0.5705499280439056, 2.113819928965469]",1.762896279836671,-2.0858046030267188
74,"[8.03332934e-01 4.23753002e-01 1.02436905e-01 5.10060256e-01
 4.76044197e-01 2.56640198e-43 0.00000000e+00 0.00000000e+00]","[7.81333659e-01 4.24181605e-01 7.34146502e-02 5.09123193e-01
 4.90139059e-01 2.14184026e-02 5.25182624e-05 1.21350084e-02]",0.0461735362361117,"[ 3.32665006 -1.24054904  0.49016164 -1.12407484 -1.86247554 -1.71929894
 -9.94997843 -1.32992594]","[6.5412039268546245, 0.48177791369915757, 0.8251361116009218, 0.7259349882256009, 1.1620439950220751, 2.6632611573998313, 5.4059338214152195, 0.3898459935051531, 0.4912134057056417, 0.8763127689309069, 4.496024135214199, 0.20445328111593353, 4.861704635761984, 0.525347867342005, 0.2896324247150075, 1.0095967224405753, 0.21448352011630603, 0.6550804045881324, 0.030886867768279008, 4.1745700717162695, 0.8985138473625918, 4.873232437308095, 0.39753821763302954, 0.95720490330253, 0.5705499280439056, 2.113819928965469]",1.762896279836671,-2.0833434548638468
75,"[8.03332934e-01 4.23753002e-01 1.02436905e-01 5.10060256e-01
 4.76044197e-01 2.56640198e-43 0.00000000e+00 0.00000000e+00]","[7.81370878e-01 4.24481851e-01 7.35665492e-02 5.09360484e-01
 4.90171563e-01 2.14872208e-02 5.25403368e-05 1.21453826e-02]",0.04610473318219931,"[ 3.36649585 -1.23768914  0.52042197 -1.12012465 -1.8813863  -1.73587247
 -9.94997849 -1.33716569]","[6.5412039268546245, 0.48177791369915757, 0.8251361116009218, 0.7259349882256009, 1.1620439950220751, 2.6632611573998313, 5.4059338214152195, 0.3898459935051531, 0.4912134057056417, 0.8763127689309069, 4.496024135214199, 0.20445328111593353, 4.861704635761984, 0.525347867342005, 0.2896324247150075, 1.0095967224405753, 0.21448352011630603, 0.6550804045881324, 0.030886867768279008, 4.1745700717162695, 0.8985138473625918, 4.873232437308095, 0.39753821763302954, 0.95720490330253, 0.5705499280439056, 2.113819928965469]",1.762896279836671,-2.080884213248435
76,"[8.03332934e-01 4.23753002e-01 1.02436905e-01 5.10060256e-01
 4.76044197e-01 2.56640198e-43 0.00000000e+00 0.00000000e+00]","[7.81406449e-01 4.24756237e-01 7.37146789e-02 5.09577232e-01
 4.90197192e-01 2.15525937e-02 5.25703164e-05 1.21537524e-02]",0.046038188429773634,"[ 3.40628689 -1.23510222  0.55066059 -1.11640631 -1.90048548 -1.75258534
 -9.94997858 -1.34444369]","[6.5412039268546245, 0.48177791369915757, 0.8251361116009218, 0.7259349882256009, 1.1620439950220751, 2.6632611573998313, 5.4059338214152195, 0.3898459935051531, 0.4912134057056417, 0.8763127689309069, 4.496024135214199, 0.20445328111593353, 4.861704635761984, 0.525347867342005, 0.2896324247150075, 1.0095967224405753, 0.21448352011630603, 0.6550804045881324, 0.030886867768279008, 4.1745700717162695, 0.8985138473625918, 4.873232437308095, 0.39753821763302954, 0.95720490330253, 0.5705499280439056, 2.113819928965469]",1.762896279836671,-2.0784265587195025
77,"[8.03332934e-01 4.23753002e-01 1.02436905e-01 5.10060256e-01
 4.76044197e-01 2.56640198e-43 0.00000000e+00 0.00000000e+00]","[7.81440435e-01 4.25004698e-01 7.38589675e-02 5.09773362e-01
 4.90216095e-01 2.16144758e-02 5.26080349e-05 1.21600860e-02]",0.04597312027843034,"[ 3.44602539 -1.23278585  0.58087422 -1.11291809 -1.91976573 -1.76943741
 -9.94997871 -1.35176061]","[6.5412039268546245, 0.48177791369915757, 0.8251361116009218, 0.7259349882256009, 1.1620439950220751, 2.6632611573998313, 5.4059338214152195, 0.3898459935051531, 0.4912134057056417, 0.8763127689309069, 4.496024135214199, 0.20445328111593353, 4.861704635761984, 0.525347867342005, 0.2896324247150075, 1.0095967224405753, 0.21448352011630603, 0.6550804045881324, 0.030886867768279008, 4.1745700717162695, 0.8985138473625918, 4.873232437308095, 0.39753821763302954, 0.95720490330253, 0.5705499280439056, 2.113819928965469]",1.762896279836671,-2.075970210871435
78,"[8.03332934e-01 4.23753002e-01 1.02436905e-01 5.10060256e-01
 4.76044197e-01 2.56640198e-43 0.00000000e+00 0.00000000e+00]","[7.81472899e-01 4.25227384e-01 7.39993676e-02 5.09948974e-01
 4.90228449e-01 2.16728429e-02 5.26533028e-05 1.21643682e-02]",0.04590882869507699,"[ 3.48571351 -1.23073568  0.61106004 -1.10965647 -1.93921931 -1.78642825
 -9.94997888 -1.35911693]","[6.5412039268546245, 0.48177791369915757, 0.8251361116009218, 0.7259349882256009, 1.1620439950220751, 2.6632611573998313, 5.4059338214152195, 0.3898459935051531, 0.4912134057056417, 0.8763127689309069, 4.496024135214199, 0.20445328111593353, 4.861704635761984, 0.525347867342005, 0.2896324247150075, 1.0095967224405753, 0.21448352011630603, 0.6550804045881324, 0.030886867768279008, 4.1745700717162695, 0.8985138473625918, 4.873232437308095, 0.39753821763302954, 0.95720490330253, 0.5705499280439056, 2.113819928965469]",1.762896279836671,-2.0735149334955527
