iteration,human feature,trajectory feature,feature norm,weights,human likeness,mean human likeness,likelihood
11,"[1.25780383 0.54825186 0.08707675 0.58149516 0.34763137 0.42342932
 0.         0.02811728]","[1.20658876e+00 5.23825529e-01 3.30927379e-01 6.23614023e-01
 3.53426275e-01 5.37122070e-01 3.61306564e-05 1.62917771e-01]",0.3091723743286771,"[ 0.62338527 -0.26424726 -0.53410217 -0.56235316 -0.54683749 -0.53021456
 -9.94999996 -0.55418273]","[2.24447880647759, 1.2205941809892804, 0.19907751948612723, 3.3952137996318354, 4.414538241484914, 5.01195669025001, 5.129147180899941, 1.8345785794094083, 1.359935524530168, 4.94706247670998, 0.3881451429280408, 0.33739230712050666, 1.1551937346849088, 0.3708805620622823, 0.7039951285603606, 3.328386244628658, 5.8538298257317924, 1.3517931865274937, 0.29569204874849, 0.8480820093993092, 1.975290825502271, 4.08583566509797, 1.2740718727198586, 1.337790863111237, 2.1783958774122114, 5.260316155384099]",2.32698747882649,-2.4376003303433484
12,"[1.25780383 0.54825186 0.08707675 0.58149516 0.34763137 0.42342932
 0.         0.02811728]","[1.20796505e+00 5.21973998e-01 3.11564753e-01 6.20571701e-01
 3.53164495e-01 5.29437402e-01 3.55470668e-05 1.54976953e-01]",0.2871549747767367,"[ 0.67098538 -0.24518693 -0.57823355 -0.60411841 -0.59341127 -0.57517332
 -9.94999946 -0.59939025]","[2.24447880647759, 1.2205941809892804, 0.19907751948612723, 3.3952137996318354, 4.414538241484914, 5.01195669025001, 5.129147180899941, 1.8345785794094083, 1.359935524530168, 4.94706247670998, 0.3881451429280408, 0.33739230712050666, 1.1551937346849088, 0.3708805620622823, 0.7039951285603606, 3.328386244628658, 5.8538298257317924, 1.3517931865274937, 0.29569204874849, 0.8480820093993092, 1.975290825502271, 4.08583566509797, 1.2740718727198586, 1.337790863111237, 0.14129251429923034, 5.260316155384099]",2.248637349475991,-2.411277000152061
13,"[1.25780383 0.54825186 0.08707675 0.58149516 0.34763137 0.42342932
 0.         0.02811728]","[1.20926820e+00 5.20780304e-01 2.93634997e-01 6.18127877e-01
 3.52940934e-01 5.22282423e-01 3.49036039e-05 1.47630703e-01]",0.26683749567280923,"[ 0.71824208 -0.22054633 -0.62136136 -0.64479221 -0.63931648 -0.61927608
 -9.94999883 -0.6438375 ]","[2.24447880647759, 1.2205941809892804, 0.19907751948612723, 3.3952137996318354, 4.414538241484914, 5.01195669025001, 5.129147180899941, 1.8345785794094083, 1.359935524530168, 4.94706247670998, 0.3881451429280408, 0.33739230712050666, 1.1551937346849088, 0.3708805620622823, 0.7039951285603606, 3.328386244628658, 5.8538298257317924, 1.3517931865274937, 0.29569204874849, 0.8480820093993092, 1.975290825502271, 4.08583566509797, 1.2740718727198586, 1.337790863111237, 0.14129251429923034, 5.260316155384099]",2.248637349475991,-2.386911885764345
14,"[1.25780383 0.54825186 0.08707675 0.58149516 0.34763137 0.42342932
 0.         0.02811728]","[1.21050931e+00 5.20136912e-01 2.77084926e-01 6.16189299e-01
 3.52758586e-01 5.15640345e-01 3.42171173e-05 1.40838711e-01]",0.24813161698658284,"[ 0.76514241 -0.19135197 -0.66342954 -0.68441236 -0.68453982 -0.66247532
 -9.94999806 -0.6874915 ]","[2.24447880647759, 1.2205941809892804, 0.19907751948612723, 3.3952137996318354, 4.414538241484914, 5.01195669025001, 5.129147180899941, 1.8345785794094083, 1.359935524530168, 1.9624154179851763, 0.3881451429280408, 0.33739230712050666, 1.1551937346849088, 0.3708805620622823, 0.7039951285603606, 3.328386244628658, 5.8538298257317924, 1.3517931865274937, 0.29569204874849, 0.8480820093993092, 1.975290825502271, 4.08583566509797, 1.2740718727198586, 1.337790863111237, 0.14129251429923034, 5.260316155384099]",2.1338432318327287,-2.364353528231017
15,"[1.25780383 0.54825186 0.08707675 0.58149516 0.34763137 0.42342932
 0.         0.02811728]","[1.21169720e+00 5.19951834e-01 2.61850068e-01 6.14676262e-01
 3.52618396e-01 5.09489771e-01 3.35020399e-05 1.34562041e-01]",0.23094409268098895,"[ 0.81167408 -0.15845666 -0.70438976 -0.72303073 -0.72908762 -0.70472986
 -9.94999716 -0.73032457]","[2.24447880647759, 1.2205941809892804, 0.19907751948612723, 3.3952137996318354, 4.414538241484914, 2.5523619456420588, 5.129147180899941, 1.8345785794094083, 1.0924014855284079, 0.0987267921108231, 0.3881451429280408, 0.33739230712050666, 1.1551937346849088, 0.3708805620622823, 0.7039951285603606, 3.328386244628658, 5.8538298257317924, 1.3517931865274937, 0.29569204874849, 0.8480820093993092, 1.975290825502271, 4.08583566509797, 1.2740718727198586, 1.337790863111237, 0.14129251429923034, 5.260316155384099]",1.9572733314679573,-2.3434653917374266
16,"[1.25780383 0.54825186 0.08707675 0.58149516 0.34763137 0.42342932
 0.         0.02811728]","[1.21283886e+00 5.20147978e-01 2.47857935e-01 6.13521828e-01
 3.52519753e-01 5.03805880e-01 3.27704963e-05 1.28763308e-01]",0.2151787355263819,"[ 0.85782537 -0.1225661  -0.74420162 -0.76071026 -0.77298547 -0.74600494
 -9.94999613 -0.77231409]","[2.24447880647759, 2.0682284059694807, 0.19907751948612723, 3.3952137996318354, 4.414538241484914, 2.5523619456420588, 5.129147180899941, 1.8345785794094083, 1.0924014855284079, 0.0987267921108231, 0.3881451429280408, 0.33739230712050666, 1.1551937346849088, 0.3708805620622823, 0.7039951285603606, 3.328386244628658, 5.8538298257317924, 1.3517931865274937, 0.29569204874849, 0.8480820093993092, 1.975290825502271, 4.08583566509797, 0.816925169068219, 1.337790863111237, 0.14129251429923034, 5.260316155384099]",1.9722920822882866,-2.324121549750961
17,"[1.25780383 0.54825186 0.08707675 0.58149516 0.34763137 0.42342932
 0.         0.02811728]","[1.21393978e+00 5.20660683e-01 2.35031040e-01 6.12669640e-01
 3.52460915e-01 4.98561588e-01 3.20325677e-05 1.23406771e-01]",0.20073843973086053,"[ 0.903585   -0.08426941 -0.78283262 -0.7975223  -0.81627697 -0.78627221
 -9.949995   -0.81344239]","[2.24447880647759, 2.0682284059694807, 0.19907751948612723, 3.3952137996318354, 4.414538241484914, 2.5523619456420588, 5.129147180899941, 1.8345785794094083, 1.0924014855284079, 0.0987267921108231, 0.3881451429280408, 0.33739230712050666, 1.1551937346849088, 0.3708805620622823, 0.7039951285603606, 3.328386244628658, 5.8538298257317924, 1.3517931865274937, 0.29569204874849, 0.8480820093993092, 1.975290825502271, 4.08583566509797, 0.816925169068219, 1.337790863111237, 0.14129251429923034, 5.260316155384099]",1.9722920822882866,-2.306204631988084
18,"[1.25780383 0.54825186 0.08707675 0.58149516 0.34763137 0.42342932
 0.         0.02811728]","[1.21500425e+00 5.21435056e-01 2.23289510e-01 6.12071637e-01
 3.52439330e-01 4.93728585e-01 3.12965744e-05 1.18458429e-01]",0.18752709684426155,"[ 0.94894216 -0.0440661  -0.82025793 -0.83354428 -0.85902178 -0.82550956
 -9.94999376 -0.85369647]","[2.24447880647759, 2.0682284059694807, 0.19907751948612723, 3.3952137996318354, 4.414538241484914, 2.5523619456420588, 5.129147180899941, 1.8345785794094083, 1.0924014855284079, 0.0987267921108231, 0.3881451429280408, 0.33739230712050666, 1.1551937346849088, 0.3708805620622823, 0.7039951285603606, 3.328386244628658, 5.8538298257317924, 1.3517931865274937, 0.29569204874849, 0.8480820093993092, 0.9043221352436582, 4.08583566509797, 0.816925169068219, 1.337790863111237, 0.14129251429923034, 5.260316155384099]",1.9311009788168012,-2.289604910707157
19,"[1.25780383 0.54825186 0.08707675 0.58149516 0.34763137 0.42342932
 0.         0.02811728]","[1.21603555e+00 5.22423693e-01 2.12553247e-01 6.11686130e-01
 3.52451897e-01 4.89278204e-01 3.05693323e-05 1.13886109e-01]",0.1754512408242083,"[ 9.93886450e-01 -2.38763056e-03 -8.56460168e-01 -8.68857637e-01
 -9.01293186e-01 -8.63700863e-01 -9.94999244e+00 -8.93067722e-01]","[2.24447880647759, 2.0682284059694807, 0.19907751948612723, 3.3952137996318354, 4.414538241484914, 2.5523619456420588, 5.129147180899941, 1.8345785794094083, 1.0924014855284079, 0.0987267921108231, 0.3881451429280408, 2.110222756087603, 1.1551937346849088, 0.3708805620622823, 0.7039951285603606, 3.328386244628658, 5.8538298257317924, 1.3517931865274937, 0.29569204874849, 0.8480820093993092, 0.9043221352436582, 4.08583566509797, 0.816925169068219, 1.337790863111237, 0.14129251429923034, 5.260316155384099]",1.999286765315536,-2.274219862269999
20,"[1.25780383 0.54825186 0.08707675 0.58149516 0.34763137 0.42342932
 0.         0.02811728]","[1.21703613e+00 5.23584893e-01 2.02743629e-01 6.11476307e-01
 3.52495158e-01 4.85182125e-01 2.98563720e-05 1.09659545e-01]",0.16442131991077086,"[ 1.0384079   0.04038621 -0.89142892 -0.90354594 -0.94317532 -0.90083567
 -9.94999105 -0.93155164]","[1.5485285962470876, 2.0682284059694807, 0.19907751948612723, 3.3952137996318354, 4.414538241484914, 2.5523619456420588, 5.129147180899941, 1.8345785794094083, 1.0924014855284079, 0.0987267921108231, 0.3881451429280408, 2.110222756087603, 1.1551937346849088, 0.3708805620622823, 0.7039951285603606, 3.328386244628658, 5.8538298257317924, 1.3517931865274937, 0.29569204874849, 0.8480820093993092, 0.9043221352436582, 4.08583566509797, 0.816925169068219, 1.337790863111237, 0.14129251429923034, 5.260316155384099]",1.9725194495374399,-2.2599538702401305
21,"[1.25780383 0.54825186 0.08707675 0.58149516 0.34763137 0.42342932
 0.         0.02811728]","[1.21800773e+00 5.24881329e-01 1.93784794e-01 6.11409126e-01
 3.52565443e-01 4.81412906e-01 2.91621259e-05 1.05750422e-01]",0.15435255954005528,"[ 1.08249704  0.08391524 -0.92516031 -0.93769312 -0.98476021 -0.9369088
 -9.94998959 -0.96914748]","[1.5485285962470876, 2.0682284059694807, 0.19907751948612723, 3.3952137996318354, 4.414538241484914, 2.5523619456420588, 5.129147180899941, 0.5205074926413922, 1.0924014855284079, 0.0987267921108231, 0.3881451429280408, 2.110222756087603, 1.1551937346849088, 0.3708805620622823, 0.7039951285603606, 3.328386244628658, 5.8538298257317924, 1.3517931865274937, 0.29569204874849, 0.8480820093993092, 0.9043221352436582, 4.08583566509797, 0.816925169068219, 1.337790863111237, 0.14129251429923034, 5.260316155384099]",1.921978253892516,-2.246717926969633
22,"[1.25780383 0.54825186 0.08707675 0.58149516 0.34763137 0.42342932
 0.         0.02811728]","[1.21895149e+00 5.26279080e-01 1.85604542e-01 6.11454520e-01
 3.52658985e-01 4.77944362e-01 2.84900860e-05 1.02132392e-01]",0.14516543143789196,"[ 1.1261449   0.12789014 -0.95765644 -0.97138188 -1.02614473 -0.97191996
 -9.94998809 -1.00585796]","[1.5485285962470876, 2.0682284059694807, 0.19907751948612723, 3.3952137996318354, 4.414538241484914, 2.5523619456420588, 5.129147180899941, 0.5205074926413922, 1.0924014855284079, 0.0987267921108231, 0.3881451429280408, 2.110222756087603, 1.1551937346849088, 0.3708805620622823, 0.7039951285603606, 3.328386244628658, 5.8538298257317924, 1.3517931865274937, 0.29569204874849, 0.8480820093993092, 0.9043221352436582, 4.08583566509797, 0.816925169068219, 1.337790863111237, 0.14129251429923034, 5.260316155384099]",1.921978253892516,-2.234429289414322
23,"[1.25780383 0.54825186 0.08707675 0.58149516 0.34763137 0.42342932
 0.         0.02811728]","[1.21986808e+00 5.27746969e-01 1.78134927e-01 6.11584851e-01
 3.52772002e-01 4.74751820e-01 2.78429402e-05 9.87810486e-02]",0.13678577803167838,"[ 1.16934315  0.17202655 -0.98892482 -1.0046922  -1.06742767 -1.00587331
 -9.94998656 -1.0416889 ]","[1.5485285962470876, 2.0682284059694807, 0.19907751948612723, 3.3952137996318354, 4.414538241484914, 2.5523619456420588, 5.129147180899941, 0.5205074926413922, 1.0924014855284079, 0.0987267921108231, 0.3881451429280408, 2.110222756087603, 1.1551937346849088, 0.3708805620622823, 0.7039951285603606, 3.328386244628658, 5.8538298257317924, 1.3517931865274937, 0.29569204874849, 0.8480820093993092, 0.9043221352436582, 4.08583566509797, 0.816925169068219, 1.337790863111237, 0.14129251429923034, 5.260316155384099]",1.921978253892516,-2.2230110916765096
24,"[1.25780383 0.54825186 0.08707675 0.58149516 0.34763137 0.42342932
 0.         0.02811728]","[1.22075770e+00 5.29256118e-01 1.71312593e-01 6.11774549e-01
 3.52900766e-01 4.71812264e-01 2.72226885e-05 9.56738712e-02]",0.1291446618767525,"[ 1.21208415  0.21606115 -1.01897785 -1.03769995 -1.10870689 -1.03877698
 -9.949985   -1.07664888]","[1.5485285962470876, 2.0682284059694807, 0.19907751948612723, 3.3952137996318354, 4.414538241484914, 2.5523619456420588, 5.129147180899941, 0.5205074926413922, 1.0924014855284079, 0.0987267921108231, 0.3881451429280408, 2.110222756087603, 1.1551937346849088, 0.3708805620622823, 0.7039951285603606, 3.328386244628658, 5.8538298257317924, 1.3517931865274937, 0.29569204874849, 0.8480820093993092, 0.9043221352436582, 4.08583566509797, 0.816925169068219, 1.337790863111237, 0.14129251429923034, 5.260316155384099]",1.921978253892516,-2.2123919358526405
25,"[1.25780383 0.54825186 0.08707675 0.58149516 0.34763137 0.42342932
 0.         0.02811728]","[1.22162027e+00 5.30779699e-01 1.65078904e-01 6.11999907e-01
 3.53041659e-01 4.69104398e-01 2.66307431e-05 9.27901529e-02]",0.12217802039583144,"[ 1.25436106  0.25974954 -1.04783221 -1.0704757  -1.15007679 -1.07064273
 -9.94998344 -1.11074895]","[1.5485285962470876, 2.0682284059694807, 0.19907751948612723, 3.3952137996318354, 4.414538241484914, 2.5523619456420588, 5.129147180899941, 0.5205074926413922, 1.0924014855284079, 0.0987267921108231, 0.3881451429280408, 2.110222756087603, 1.1551937346849088, 0.3708805620622823, 0.7039951285603606, 3.328386244628658, 5.8538298257317924, 1.3517931865274937, 0.29569204874849, 0.8480820093993092, 0.9043221352436582, 4.08583566509797, 0.816925169068219, 1.337790863111237, 0.14129251429923034, 5.260316155384099]",1.921978253892516,-2.202505487565827
26,"[1.25780383 0.54825186 0.08707675 0.58149516 0.34763137 0.42342932
 0.         0.02811728]","[1.22245542e+00 5.32292816e-01 1.59379927e-01 6.12238984e-01
 3.53191210e-01 4.66608641e-01 2.60680154e-05 9.01109046e-02]",0.11582620919992961,"[ 1.29616791  0.30286542 -1.0755083  -1.10308355 -1.19162604 -1.10148545
 -9.94998188 -1.14400231]","[1.5485285962470876, 2.0682284059694807, 0.19907751948612723, 3.3952137996318354, 4.414538241484914, 2.5523619456420588, 5.129147180899941, 0.5205074926413922, 1.0924014855284079, 0.0987267921108231, 0.3881451429280408, 2.110222756087603, 1.1551937346849088, 0.3708805620622823, 0.7039951285603606, 3.328386244628658, 1.5185841206551738, 1.3517931865274937, 0.29569204874849, 0.8480820093993092, 0.9043221352436582, 4.08583566509797, 0.816925169068219, 1.337790863111237, 0.14129251429923034, 5.260316155384099]",1.7552380344664924,-2.193290100178312
27,"[1.25780383 0.54825186 0.08707675 0.58149516 0.34763137 0.42342932
 0.         0.02811728]","[1.22326259e+00 5.33772498e-01 1.54166301e-01 6.12471606e-01
 3.53346135e-01 4.64307080e-01 2.55349904e-05 8.76187518e-02]",0.11003351378609554,"[ 1.33749976  0.34520092 -1.10202975 -1.13558025 -1.23343565 -1.13132284
 -9.94998032 -1.176424  ]","[1.5485285962470876, 2.0682284059694807, 0.19907751948612723, 3.3952137996318354, 4.414538241484914, 2.5523619456420588, 5.129147180899941, 0.5205074926413922, 1.0924014855284079, 0.0987267921108231, 0.3881451429280408, 2.2949993589085693, 1.1551937346849088, 0.3708805620622823, 0.7039951285603606, 3.328386244628658, 1.5185841206551738, 1.3517931865274937, 0.29569204874849, 0.8480820093993092, 0.9043221352436582, 4.08583566509797, 0.816925169068219, 1.2013558464202074, 0.14129251429923034, 5.260316155384099]",1.7570973262407206,-2.184688485807526
28,"[1.25780383 0.54825186 0.08707675 0.58149516 0.34763137 0.42342932
 0.         0.02811728]","[1.22404112e+00 5.35197789e-01 1.49393026e-01 6.12679429e-01
 3.53503366e-01 4.62183379e-01 2.50317910e-05 8.52978262e-02]",0.10474769998837749,"[ 1.37835278  0.38656759 -1.1274229  -1.1680144  -1.27557746 -1.16017498
 -9.9499788  -1.20803062]","[1.5485285962470876, 2.0682284059694807, 0.19907751948612723, 1.5704559960739155, 4.414538241484914, 2.5523619456420588, 5.129147180899941, 0.5205074926413922, 1.0924014855284079, 0.0987267921108231, 0.3881451429280408, 2.2949993589085693, 1.1551937346849088, 0.3708805620622823, 0.7039951285603606, 3.328386244628658, 1.5185841206551738, 1.3517931865274937, 0.29569204874849, 0.8480820093993092, 0.9043221352436582, 4.08583566509797, 0.816925169068219, 1.2013558464202074, 0.14129251429923034, 5.260316155384099]",1.6869143337961854,-2.176647443877944
29,"[1.25780383 0.54825186 0.08707675 0.58149516 0.34763137 0.42342932
 0.         0.02811728]","[1.22479027e+00 5.36549879e-01 1.45019205e-01 6.12846050e-01
 3.53660080e-01 4.60222678e-01 2.45582336e-05 8.31336559e-02]",0.09991965858910398,"[ 1.41872431  0.42679806 -1.15171634 -1.20042582 -1.31811301 -1.18806401
 -9.9499773  -1.23884013]","[1.5485285962470876, 2.0682284059694807, 0.19907751948612723, 1.5704559960739155, 0.5019635014288868, 2.5523619456420588, 5.129147180899941, 0.5205074926413922, 1.0924014855284079, 0.0987267921108231, 0.3881451429280408, 2.2949993589085693, 1.1551937346849088, 0.3708805620622823, 0.7039951285603606, 3.328386244628658, 1.5185841206551738, 1.3517931865274937, 0.29569204874849, 0.8480820093993092, 0.9043221352436582, 4.08583566509797, 0.816925169068219, 1.2013558464202074, 0.14129251429923034, 5.260316155384099]",1.5364306899478766,-2.169117650156804
