iteration,human feature,trajectory feature,feature norm,weights,human likeness,mean human likeness,likelihood
48,"[9.02415512e-01 4.36127004e-01 7.20796336e-02 2.49312935e-01
 4.51243205e-01 3.03452491e-43 0.00000000e+00 8.51877439e-03]","[8.80610482e-01 4.35878104e-01 7.99268319e-02 2.68510370e-01
 4.60917336e-01 2.98239786e-02 2.90331108e-05 2.09196583e-02]",0.045193833668103825,"[ 2.17079731  0.21700852 -1.45212743 -1.94804731  1.2420528  -1.58320149
 -9.94993365 -1.40352883]","[0.40012793196518465, 1.9831014421937356, 2.2090231110929666, 3.0524413973553566, 2.297089348930063, 1.6033152417390861, 1.235119215683122, 0.5243338868572436, 1.9278408692794617, 1.3720302789394785, 0.903043036817412, 1.5756816458097833, 0.5834490958839735, 0.3360348307056429, 1.1728741155592677, 3.3840913783502247, 1.9012802809872424, 1.952921589937376, 0.9707534692389046, 3.371238079551069, 1.4228158038260903, 1.4216912094297467, 0.17973719585116277, 0.664398045327033, 0.9866545623385773, 1.051087727584144, 1.7685865224274346, 0.741233533093857, 1.210603827382848]",1.4552620232461204,-2.074929426233699
49,"[9.02415512e-01 4.36127004e-01 7.20796336e-02 2.49312935e-01
 4.51243205e-01 3.03452491e-43 0.00000000e+00 8.51877439e-03]","[8.80806702e-01 4.35659167e-01 7.92758368e-02 2.68242043e-01
 4.61126878e-01 2.91619823e-02 2.88273509e-05 2.06298371e-02]",0.04440768975938147,"[ 2.20590382  0.22415013 -1.46044445 -1.98190264  1.22962902 -1.59725904
 -9.94993288 -1.41564707]","[0.40012793196518465, 1.9831014421937356, 2.2090231110929666, 3.0524413973553566, 2.297089348930063, 1.6033152417390861, 1.235119215683122, 0.5243338868572436, 1.9278408692794617, 1.3720302789394785, 0.903043036817412, 1.5756816458097833, 0.5834490958839735, 0.3360348307056429, 1.1728741155592677, 3.3840913783502247, 1.9012802809872424, 1.952921589937376, 0.9707534692389046, 3.371238079551069, 1.4228158038260903, 1.4216912094297467, 0.17973719585116277, 0.664398045327033, 0.9866545623385773, 1.051087727584144, 1.7685865224274346, 0.741233533093857, 1.210603827382848]",1.4552620232461204,-2.0727546550201286
50,"[9.02415512e-01 4.36127004e-01 7.20796336e-02 2.49312935e-01
 4.51243205e-01 3.03452491e-43 0.00000000e+00 8.51877439e-03]","[8.80983574e-01 4.35415493e-01 7.86579263e-02 2.67967471e-01
 4.61306732e-01 2.85398057e-02 2.86329237e-05 2.03572043e-02]",0.043669717019456086,"[ 2.24068507  0.23092268 -1.46825555 -2.01559184  1.21598819 -1.6109581
 -9.94993219 -1.42741213]","[0.40012793196518465, 1.9831014421937356, 2.2090231110929666, 3.0524413973553566, 2.297089348930063, 1.6033152417390861, 1.235119215683122, 0.5243338868572436, 1.9278408692794617, 1.3720302789394785, 0.903043036817412, 1.5756816458097833, 0.5834490958839735, 0.3360348307056429, 1.1728741155592677, 3.3840913783502247, 1.9012802809872424, 1.952921589937376, 0.9707534692389046, 3.371238079551069, 1.4228158038260903, 1.4216912094297467, 0.17973719585116277, 0.664398045327033, 0.9866545623385773, 1.051087727584144, 1.7685865224274346, 0.741233533093857, 1.210603827382848]",1.4552620232461204,-2.0706268941352626
51,"[9.02415512e-01 4.36127004e-01 7.20796336e-02 2.49312935e-01
 4.51243205e-01 3.03452491e-43 0.00000000e+00 8.51877439e-03]","[8.81142774e-01 4.35154669e-01 7.80708699e-02 2.67689706e-01
 4.61459453e-01 2.79545409e-02 2.84483496e-05 2.01004691e-02]",0.042977202819846363,"[ 2.27516065  0.23749245 -1.47558121 -2.04909615  1.20119738 -1.62431828
 -9.94993158 -1.43884345]","[0.40012793196518465, 1.9831014421937356, 2.2090231110929666, 3.0524413973553566, 2.297089348930063, 1.6033152417390861, 1.235119215683122, 0.5243338868572436, 1.9278408692794617, 1.3720302789394785, 0.903043036817412, 1.5756816458097833, 0.5834490958839735, 0.3360348307056429, 1.1728741155592677, 3.3840913783502247, 1.9012802809872424, 1.952921589937376, 0.9707534692389046, 3.371238079551069, 1.4228158038260903, 1.4216912094297467, 0.17973719585116277, 0.664398045327033, 0.9866545623385773, 1.051087727584144, 1.7685865224274346, 0.741233533093857, 1.210603827382848]",1.4552620232461204,-2.0685426483317295
52,"[9.02415512e-01 4.36127004e-01 7.20796336e-02 2.49312935e-01
 4.51243205e-01 3.03452491e-43 0.00000000e+00 8.51877439e-03]","[8.81285995e-01 4.34884076e-01 7.75126492e-02 2.67411722e-01
 4.61587569e-01 2.74035493e-02 2.82722423e-05 1.98584752e-02]",0.042327711022679584,"[ 2.30935024  0.24401812 -1.48244101 -2.08239795  1.18532312 -1.63735822
 -9.94993104 -1.44995946]","[0.40012793196518465, 1.9831014421937356, 2.2090231110929666, 3.0524413973553566, 2.297089348930063, 1.6033152417390861, 1.235119215683122, 0.5243338868572436, 1.9278408692794617, 1.3720302789394785, 0.903043036817412, 1.5756816458097833, 0.5834490958839735, 0.3360348307056429, 1.1728741155592677, 3.3840913783502247, 1.9012802809872424, 1.952921589937376, 0.9707534692389046, 3.371238079551069, 1.4228158038260903, 1.4216912094297467, 0.17973719585116277, 0.664398045327033, 0.9866545623385773, 1.051087727584144, 1.7685865224274346, 0.741233533093857, 1.210603827382848]",1.4552620232461204,-2.066498726931519
53,"[9.02415512e-01 4.36127004e-01 7.20796336e-02 2.49312935e-01
 4.51243205e-01 3.03452491e-43 0.00000000e+00 8.51877439e-03]","[8.81414913e-01 4.34610744e-01 7.69814307e-02 2.67136349e-01
 4.61693549e-01 2.68844288e-02 2.81033156e-05 1.96301830e-02]",0.04171896830476506,"[ 2.34327333  0.25064769 -1.48885363 -2.11548113  1.16843093 -1.65009569
 -9.94993058 -1.46077764]","[0.40012793196518465, 1.9831014421937356, 2.2090231110929666, 3.0524413973553566, 2.297089348930063, 1.6033152417390861, 1.235119215683122, 0.5243338868572436, 1.9278408692794617, 1.3720302789394785, 0.903043036817412, 1.5756816458097833, 0.5834490958839735, 0.3360348307056429, 1.1728741155592677, 3.3840913783502247, 1.9012802809872424, 1.952921589937376, 0.9707534692389046, 3.371238079551069, 0.15174409421725846, 1.4216912094297467, 0.17973719585116277, 0.664398045327033, 0.9866545623385773, 1.051087727584144, 1.7685865224274346, 0.741233533093857, 1.210603827382848]",1.4114319642940916,-2.0644921692123512
54,"[9.02415512e-01 4.36127004e-01 7.20796336e-02 2.49312935e-01
 4.51243205e-01 3.03452491e-43 0.00000000e+00 8.51877439e-03]","[8.81531163e-01 4.34341222e-01 7.64755406e-02 2.66866218e-01
 4.61779768e-01 2.63949846e-02 2.79403904e-05 1.94146538e-02]",0.04114878048776228,"[ 2.3769491   0.25751596 -1.49483692 -2.1483314   1.1505849  -1.66254757
 -9.94993017 -1.47131454]","[0.40012793196518465, 1.9831014421937356, 2.2090231110929666, 3.0524413973553566, 2.297089348930063, 1.6033152417390861, 1.235119215683122, 0.5243338868572436, 1.9278408692794617, 1.3720302789394785, 0.903043036817412, 1.5756816458097833, 0.5834490958839735, 0.3360348307056429, 1.1728741155592677, 3.3840913783502247, 1.9012802809872424, 1.952921589937376, 0.9707534692389046, 3.371238079551069, 0.15174409421725846, 1.4216912094297467, 0.17973719585116277, 0.664398045327033, 0.9866545623385773, 1.051087727584144, 1.7685865224274346, 0.741233533093857, 1.210603827382848]",1.4114319642940916,-2.0625201946864027
55,"[9.02415512e-01 4.36127004e-01 7.20796336e-02 2.49312935e-01
 4.51243205e-01 3.03452491e-43 0.00000000e+00 8.51877439e-03]","[8.81636312e-01 4.34081469e-01 7.59934444e-02 2.66603707e-01
 4.61848487e-01 2.59332049e-02 2.77824002e-05 1.92110352e-02]",0.04061497838992562,"[ 2.41039624  0.26474223 -1.50040786 -2.18093653  1.13184737 -1.67472992
 -9.94992983 -1.48158584]","[0.40012793196518465, 1.9831014421937356, 2.2090231110929666, 3.0524413973553566, 2.297089348930063, 1.6033152417390861, 1.235119215683122, 0.5243338868572436, 1.9278408692794617, 1.3720302789394785, 0.903043036817412, 1.5756816458097833, 0.5834490958839735, 0.3360348307056429, 1.1728741155592677, 3.3840913783502247, 1.9012802809872424, 1.952921589937376, 0.9707534692389046, 3.371238079551069, 0.15174409421725846, 1.4216912094297467, 0.17973719585116277, 0.664398045327033, 0.9866545623385773, 1.051087727584144, 1.7685865224274346, 0.741233533093857, 1.210603827382848]",1.4114319642940916,-2.060580175387775
56,"[9.02415512e-01 4.36127004e-01 7.20796336e-02 2.49312935e-01
 4.51243205e-01 3.03452491e-43 0.00000000e+00 8.51877439e-03]","[8.81731834e-01 4.33836758e-01 7.55337281e-02 2.66350910e-01
 4.61901825e-01 2.54972392e-02 2.76283955e-05 1.90185496e-02]",0.040115390573696286,"[ 2.44363281  0.27242871 -1.50558269 -2.21328655  1.1122786  -1.68665801
 -9.94992953 -1.49160636]","[0.40012793196518465, 1.9831014421937356, 2.2090231110929666, 3.0524413973553566, 2.297089348930063, 1.6033152417390861, 1.235119215683122, 0.5243338868572436, 1.9278408692794617, 1.3720302789394785, 0.903043036817412, 1.5756816458097833, 0.5834490958839735, 0.3360348307056429, 1.1728741155592677, 3.3840913783502247, 1.9012802809872424, 1.952921589937376, 0.9707534692389046, 3.371238079551069, 0.15174409421725846, 1.4216912094297467, 0.17973719585116277, 0.664398045327033, 0.9866545623385773, 1.051087727584144, 1.7685865224274346, 0.741233533093857, 1.210603827382848]",1.4114319642940916,-2.0586696261458144
57,"[9.02415512e-01 4.36127004e-01 7.20796336e-02 2.49312935e-01
 4.51243205e-01 3.03452491e-43 0.00000000e+00 8.51877439e-03]","[8.81819102e-01 4.33611614e-01 7.50950833e-02 2.66109599e-01
 4.61941744e-01 2.50853804e-02 2.74775466e-05 1.88364834e-02]",0.03964783865969412,"[ 2.47667612  0.28065921 -1.51037686 -2.24537385  1.09193658 -1.69834632
 -9.94992929 -1.50139017]","[0.40012793196518465, 1.9831014421937356, 2.2090231110929666, 3.0524413973553566, 2.297089348930063, 1.6033152417390861, 1.235119215683122, 2.062949011294722, 1.9278408692794617, 1.3720302789394785, 0.903043036817412, 1.5756816458097833, 0.5834490958839735, 0.3360348307056429, 1.1728741155592677, 3.3840913783502247, 1.9012802809872424, 1.952921589937376, 0.9707534692389046, 3.371238079551069, 0.15174409421725846, 1.4216912094297467, 0.17973719585116277, 0.664398045327033, 0.9866545623385773, 1.051087727584144, 1.7685865224274346, 0.741233533093857, 1.210603827382848]",1.4644876582402115,-2.056786208132474
58,"[9.02415512e-01 4.36127004e-01 7.20796336e-02 2.49312935e-01
 4.51243205e-01 3.03452491e-43 0.00000000e+00 8.51877439e-03]","[8.81899362e-01 4.33409757e-01 7.46762938e-02 2.65881208e-01
 4.61970034e-01 2.46960491e-02 2.73291443e-05 1.86641781e-02]",0.03921014974294977,"[ 2.50954262  0.28949849 -1.51480513 -2.27719327  1.07087678 -1.70980861
 -9.94992908 -1.51095054]","[0.40012793196518465, 1.9831014421937356, 2.2090231110929666, 3.0524413973553566, 0.4333342725235882, 1.6033152417390861, 1.235119215683122, 2.062949011294722, 1.9278408692794617, 1.3720302789394785, 0.903043036817412, 1.5756816458097833, 0.5834490958839735, 0.3360348307056429, 1.1728741155592677, 3.3840913783502247, 1.9012802809872424, 1.952921589937376, 0.9707534692389046, 3.371238079551069, 0.15174409421725846, 1.4216912094297467, 0.17973719585116277, 0.664398045327033, 0.9866545623385773, 1.051087727584144, 1.7685865224274346, 0.741233533093857, 1.210603827382848]",1.4002202418124023,-2.0549277407501383
59,"[9.02415512e-01 4.36127004e-01 7.20796336e-02 2.49312935e-01
 4.51243205e-01 3.03452491e-43 0.00000000e+00 8.51877439e-03]","[8.81973736e-01 4.33234084e-01 7.42762250e-02 2.65666822e-01
 4.61988307e-01 2.43277804e-02 2.71825996e-05 1.85010228e-02]",0.03880017994718816,"[ 2.54224787  0.29899206 -1.51888153 -2.30874209  1.04915209 -1.72105792
 -9.94992891 -1.52030006]","[0.40012793196518465, 1.9831014421937356, 2.2090231110929666, 3.0524413973553566, 0.4333342725235882, 1.6033152417390861, 1.235119215683122, 2.062949011294722, 1.9278408692794617, 1.3720302789394785, 0.903043036817412, 1.5756816458097833, 0.5834490958839735, 0.3360348307056429, 1.1728741155592677, 3.3840913783502247, 1.9012802809872424, 1.952921589937376, 0.9707534692389046, 3.371238079551069, 0.15174409421725846, 1.4216912094297467, 0.17973719585116277, 0.664398045327033, 0.9866545623385773, 1.051087727584144, 1.7685865224274346, 0.741233533093857, 1.210603827382848]",1.4002202418124023,-2.0530922171455592
60,"[9.02415512e-01 4.36127004e-01 7.20796336e-02 2.49312935e-01
 4.51243205e-01 3.03452491e-43 0.00000000e+00 8.51877439e-03]","[8.82043208e-01 4.33086658e-01 7.38938141e-02 2.65467173e-01
 4.61997988e-01 2.39792122e-02 2.70374405e-05 1.83464476e-02]",0.038415843277081446,"[ 2.57480647  0.30916643 -1.52261947 -2.34001999  1.0268127  -1.73210662
 -9.94992878 -1.52945061]","[0.40012793196518465, 1.9831014421937356, 2.2090231110929666, 3.0524413973553566, 0.4333342725235882, 1.6033152417390861, 1.235119215683122, 2.062949011294722, 1.9278408692794617, 1.3720302789394785, 0.903043036817412, 1.5756816458097833, 0.5834490958839735, 0.3360348307056429, 1.1728741155592677, 3.3840913783502247, 1.9012802809872424, 1.952921589937376, 0.9707534692389046, 3.371238079551069, 0.15174409421725846, 1.4216912094297467, 0.17973719585116277, 0.664398045327033, 0.9866545623385773, 1.051087727584144, 1.7685865224274346, 0.741233533093857, 1.210603827382848]",1.4002202418124023,-2.0512778192290786
61,"[9.02415512e-01 4.36127004e-01 7.20796336e-02 2.49312935e-01
 4.51243205e-01 3.03452491e-43 0.00000000e+00 8.51877439e-03]","[8.82108625e-01 4.32968728e-01 7.35280630e-02 2.65282649e-01
 4.62000322e-01 2.36490759e-02 2.68933069e-05 1.81999185e-02]",0.03805514059305071,"[ 2.60723201  0.32002988 -1.52603169 -2.3710289   1.00390608 -1.74296645
 -9.94992867 -1.53841344]","[0.40012793196518465, 1.9831014421937356, 2.2090231110929666, 3.0524413973553566, 0.4333342725235882, 1.6033152417390861, 1.235119215683122, 2.062949011294722, 1.9278408692794617, 1.3720302789394785, 0.903043036817412, 1.5756816458097833, 0.5834490958839735, 0.3360348307056429, 1.1728741155592677, 3.3840913783502247, 1.9012802809872424, 1.952921589937376, 0.9707534692389046, 3.371238079551069, 0.15174409421725846, 1.4216912094297467, 0.17973719585116277, 0.664398045327033, 0.9866545623385773, 1.051087727584144, 1.7685865224274346, 0.741233533093857, 1.210603827382848]",1.4002202418124023,-2.049482928948006
62,"[9.02415512e-01 4.36127004e-01 7.20796336e-02 2.49312935e-01
 4.51243205e-01 3.03452491e-43 0.00000000e+00 8.51877439e-03]","[8.82170701e-01 4.32880760e-01 7.31780319e-02 2.65113309e-01
 4.61996373e-01 2.33361880e-02 2.67499448e-05 1.80609333e-02]",0.03771618459864257,"[ 2.63953713  0.33157352 -1.52913036 -2.40177292  0.98047698 -1.75364851
 -9.94992859 -1.54719919]","[0.40012793196518465, 1.9831014421937356, 2.2090231110929666, 3.0524413973553566, 0.4333342725235882, 1.6033152417390861, 1.235119215683122, 2.062949011294722, 1.9278408692794617, 1.3720302789394785, 0.903043036817412, 1.5756816458097833, 0.5834490958839735, 0.3360348307056429, 1.1728741155592677, 3.3840913783502247, 1.9012802809872424, 1.952921589937376, 0.9707534692389046, 3.371238079551069, 0.15174409421725846, 1.4216912094297467, 0.17973719585116277, 0.664398045327033, 0.9866545623385773, 1.051087727584144, 1.7685865224274346, 0.741233533093857, 1.210603827382848]",1.4002202418124023,-2.047706133591974
63,"[9.02415512e-01 4.36127004e-01 7.20796336e-02 2.49312935e-01
 4.51243205e-01 3.03452491e-43 0.00000000e+00 8.51877439e-03]","[8.82230018e-01 4.32822488e-01 7.28428337e-02 2.64958904e-01
 4.61987032e-01 2.30394424e-02 2.66071969e-05 1.79290174e-02]",0.03739721802605664,"[ 2.67173344  0.34377281 -1.53192706 -2.43225805  0.95656752 -1.76416335
 -9.94992852 -1.55581791]","[0.40012793196518465, 1.9831014421937356, 2.2090231110929666, 3.0524413973553566, 0.4333342725235882, 1.6033152417390861, 1.235119215683122, 2.062949011294722, 1.9278408692794617, 1.3720302789394785, 0.903043036817412, 1.5756816458097833, 0.5834490958839735, 0.3360348307056429, 1.1728741155592677, 3.3840913783502247, 1.9012802809872424, 1.952921589937376, 0.9707534692389046, 3.371238079551069, 0.15174409421725846, 1.4216912094297467, 0.17973719585116277, 0.664398045327033, 0.9866545623385773, 1.051087727584144, 1.7685865224274346, 0.741233533093857, 1.210603827382848]",1.4002202418124023,-2.045946223976301
64,"[9.02415512e-01 4.36127004e-01 7.20796336e-02 2.49312935e-01
 4.51243205e-01 3.03452491e-43 0.00000000e+00 8.51877439e-03]","[8.82287038e-01 4.32792978e-01 7.25216303e-02 2.64818906e-01
 4.61973030e-01 2.27578049e-02 2.64649939e-05 1.78037218e-02]",0.037096623557528366,"[ 2.70383164  0.3565892  -1.5344328  -2.46249202  0.93221718 -1.77452091
 -9.94992847 -1.56427911]","[0.40012793196518465, 1.9831014421937356, 2.2090231110929666, 3.0524413973553566, 0.4333342725235882, 1.6033152417390861, 1.235119215683122, 2.062949011294722, 1.9278408692794617, 1.3720302789394785, 0.903043036817412, 1.5756816458097833, 0.5834490958839735, 0.3360348307056429, 1.1728741155592677, 3.3840913783502247, 1.9012802809872424, 1.952921589937376, 0.9707534692389046, 3.371238079551069, 0.15174409421725846, 1.4216912094297467, 0.17973719585116277, 0.664398045327033, 0.9866545623385773, 1.051087727584144, 1.7685865224274346, 0.741233533093857, 1.210603827382848]",1.4002202418124023,-2.0442021853482184
65,"[9.02415512e-01 4.36127004e-01 7.20796336e-02 2.49312935e-01
 4.51243205e-01 3.03452491e-43 0.00000000e+00 8.51877439e-03]","[8.82342107e-01 4.32790700e-01 7.22136290e-02 2.64692537e-01
 4.61954951e-01 2.24903072e-02 2.63233427e-05 1.76846204e-02]",0.03681292527638857,"[ 2.73584151  0.3699721  -1.5366581  -2.49248397  0.907463   -1.78473063
 -9.94992844 -1.57259176]","[0.40012793196518465, 1.9831014421937356, 2.2090231110929666, 3.0524413973553566, 0.4333342725235882, 1.6033152417390861, 1.235119215683122, 2.062949011294722, 1.9278408692794617, 1.3720302789394785, 0.903043036817412, 1.5756816458097833, 0.5834490958839735, 0.3360348307056429, 1.1728741155592677, 3.3840913783502247, 1.9012802809872424, 1.952921589937376, 0.9707534692389046, 3.371238079551069, 0.15174409421725846, 1.4216912094297467, 0.17973719585116277, 0.664398045327033, 0.9866545623385773, 1.051087727584144, 1.7685865224274346, 0.741233533093857, 1.210603827382848]",1.4002202418124023,-2.0424731817046333
66,"[9.02415512e-01 4.36127004e-01 7.20796336e-02 2.49312935e-01
 4.51243205e-01 3.03452491e-43 0.00000000e+00 8.51877439e-03]","[8.82395473e-01 4.32813613e-01 7.19180796e-02 2.64578809e-01
 4.61933245e-01 2.22360424e-02 2.61823158e-05 1.75713086e-02]",0.03654478248642493,"[ 2.76777198  0.38386091 -1.53861295 -2.52224425  0.88233963 -1.79480143
 -9.94992842 -1.58076433]","[0.40012793196518465, 1.9831014421937356, 2.2090231110929666, 3.0524413973553566, 0.4333342725235882, 1.6033152417390861, 1.235119215683122, 2.062949011294722, 1.9278408692794617, 1.3720302789394785, 0.903043036817412, 1.5756816458097833, 0.5834490958839735, 0.3360348307056429, 1.1728741155592677, 3.3840913783502247, 1.9012802809872424, 1.952921589937376, 0.9707534692389046, 3.371238079551069, 0.15174409421725846, 1.4216912094297467, 0.17973719585116277, 0.664398045327033, 0.9866545623385773, 1.051087727584144, 1.7685865224274346, 0.741233533093857, 1.210603827382848]",1.4002202418124023,-2.040758534842878
67,"[9.02415512e-01 4.36127004e-01 7.20796336e-02 2.49312935e-01
 4.51243205e-01 3.03452491e-43 0.00000000e+00 8.51877439e-03]","[8.82447292e-01 4.32859253e-01 7.16342722e-02 2.64476557e-01
 4.61908246e-01 2.19941610e-02 2.60420388e-05 1.74634020e-02]",0.03629097750057648,"[ 2.79963117  0.3981872  -1.54030687 -2.55178405  0.8568795  -1.80474174
 -9.94992841 -1.58880483]","[0.40012793196518465, 1.9831014421937356, 2.2090231110929666, 3.0524413973553566, 0.4333342725235882, 1.6033152417390861, 1.235119215683122, 2.062949011294722, 1.9278408692794617, 1.3720302789394785, 0.903043036817412, 1.5756816458097833, 0.5834490958839735, 0.3360348307056429, 1.1728741155592677, 3.3840913783502247, 1.9012802809872424, 1.952921589937376, 0.9707534692389046, 3.371238079551069, 0.15174409421725846, 1.4216912094297467, 0.17973719585116277, 0.664398045327033, 0.9866545623385773, 1.051087727584144, 1.7685865224274346, 0.741233533093857, 1.210603827382848]",1.4002202418124023,-2.0390576998623544
68,"[9.02415512e-01 4.36127004e-01 7.20796336e-02 2.49312935e-01
 4.51243205e-01 3.03452491e-43 0.00000000e+00 8.51877439e-03]","[8.82497648e-01 4.32924820e-01 7.13615358e-02 2.64384483e-01
 4.61880189e-01 2.17638673e-02 2.59026790e-05 1.73605357e-02]",0.03605039945222633,"[ 2.83142648  0.41287679 -1.5417489  -2.58111519  0.83111297 -1.81455954
 -9.9499284  -1.59672079]","[0.40012793196518465, 1.9831014421937356, 2.2090231110929666, 3.0524413973553566, 0.4333342725235882, 1.6033152417390861, 1.235119215683122, 2.062949011294722, 1.9278408692794617, 1.3720302789394785, 0.903043036817412, 1.5756816458097833, 0.5834490958839735, 0.3360348307056429, 1.1728741155592677, 3.3840913783502247, 1.9012802809872424, 1.952921589937376, 0.9707534692389046, 3.371238079551069, 0.15174409421725846, 1.4216912094297467, 0.17973719585116277, 0.664398045327033, 0.9866545623385773, 1.051087727584144, 1.7685865224274346, 0.741233533093857, 1.210603827382848]",1.4002202418124023,-2.0373702389981387
69,"[9.02415512e-01 4.36127004e-01 7.20796336e-02 2.49312935e-01
 4.51243205e-01 3.03452491e-43 0.00000000e+00 8.51877439e-03]","[8.82546558e-01 4.33007275e-01 7.10992363e-02 2.64301191e-01
 4.61849225e-01 2.15444161e-02 2.57644332e-05 1.72623634e-02]",0.03582202633370475,"[ 2.86316467  0.42785193 -1.54294765 -2.61024976  0.80506848 -1.82426236
 -9.9499284  -1.60451935]","[0.40012793196518465, 1.9831014421937356, 2.2090231110929666, 3.0524413973553566, 0.4333342725235882, 1.6033152417390861, 1.235119215683122, 2.062949011294722, 1.9278408692794617, 1.3720302789394785, 0.903043036817412, 1.5756816458097833, 0.5834490958839735, 0.3360348307056429, 1.1728741155592677, 3.3840913783502247, 1.9012802809872424, 1.952921589937376, 0.9707534692389046, 3.371238079551069, 0.15174409421725846, 1.4216912094297467, 0.17973719585116277, 0.664398045327033, 0.9866545623385773, 1.051087727584144, 1.7685865224274346, 0.741233533093857, 1.210603827382848]",1.4002202418124023,-2.035695795622181
70,"[9.02415512e-01 4.36127004e-01 7.20796336e-02 2.49312935e-01
 4.51243205e-01 3.03452491e-43 0.00000000e+00 8.51877439e-03]","[8.82593996e-01 4.33103427e-01 7.08467761e-02 2.64225226e-01
 4.61815443e-01 2.13351102e-02 2.56275174e-05 1.71685572e-02]",0.03560490735417761,"[ 2.89485188  0.44303336 -1.54391133 -2.63919989  0.7787727  -1.8338573
 -9.94992841 -1.61220718]","[0.40012793196518465, 1.9831014421937356, 2.2090231110929666, 3.0524413973553566, 0.4333342725235882, 1.6033152417390861, 1.235119215683122, 2.062949011294722, 1.9278408692794617, 1.3720302789394785, 0.903043036817412, 1.5756816458097833, 0.5834490958839735, 0.3360348307056429, 1.1728741155592677, 3.3840913783502247, 1.9012802809872424, 1.952921589937376, 0.9707534692389046, 3.371238079551069, 0.15174409421725846, 1.4216912094297467, 0.17973719585116277, 0.664398045327033, 0.9866545623385773, 1.051087727584144, 1.7685865224274346, 0.741233533093857, 1.210603827382848]",1.4002202418124023,-2.034034070033753
71,"[9.02415512e-01 4.36127004e-01 7.20796336e-02 2.49312935e-01
 4.51243205e-01 3.03452491e-43 0.00000000e+00 8.51877439e-03]","[8.82639898e-01 4.33210018e-01 7.06035925e-02 2.64155116e-01
 4.61778880e-01 2.11352979e-02 2.54921559e-05 1.70788076e-02]",0.03539814738844794,"[ 2.92649377  0.45834218 -1.5446477  -2.66797746  0.75225068 -1.84335107
 -9.94992842 -1.61979061]","[0.40012793196518465, 1.9831014421937356, 2.2090231110929666, 3.0524413973553566, 0.4333342725235882, 1.6033152417390861, 1.235119215683122, 2.062949011294722, 1.9278408692794617, 1.3720302789394785, 0.903043036817412, 1.5756816458097833, 0.5834490958839735, 0.3360348307056429, 1.1728741155592677, 3.3840913783502247, 1.9012802809872424, 1.952921589937376, 0.9707534692389046, 3.371238079551069, 0.15174409421725846, 1.4216912094297467, 0.17973719585116277, 0.664398045327033, 0.9866545623385773, 1.051087727584144, 1.7685865224274346, 0.741233533093857, 1.210603827382848]",1.4002202418124023,-2.032384798326105
72,"[9.02415512e-01 4.36127004e-01 7.20796336e-02 2.49312935e-01
 4.51243205e-01 3.03452491e-43 0.00000000e+00 8.51877439e-03]","[8.82684178e-01 4.33323809e-01 7.03691576e-02 2.64089399e-01
 4.61739543e-01 2.09443709e-02 2.53585726e-05 1.69928232e-02]",0.03520089482455492,"[ 2.95809552  0.47370172 -1.54516418 -2.6965939   0.72552602 -1.85275001
 -9.94992844 -1.62727555]","[0.40012793196518465, 1.9831014421937356, 2.2090231110929666, 3.0524413973553566, 0.4333342725235882, 1.6033152417390861, 1.235119215683122, 2.062949011294722, 1.9278408692794617, 1.3720302789394785, 0.903043036817412, 1.5756816458097833, 0.5834490958839735, 0.3360348307056429, 1.1728741155592677, 3.3840913783502247, 1.9012802809872424, 1.952921589937376, 0.9707534692389046, 3.371238079551069, 0.15174409421725846, 1.4216912094297467, 0.17973719585116277, 0.664398045327033, 0.9866545623385773, 1.051087727584144, 1.7685865224274346, 0.741233533093857, 1.210603827382848]",1.4002202418124023,-2.030747735210734
73,"[9.02415512e-01 4.36127004e-01 7.20796336e-02 2.49312935e-01
 4.51243205e-01 3.03452491e-43 0.00000000e+00 8.51877439e-03]","[8.82726740e-01 4.33441655e-01 7.01429771e-02 2.64026662e-01
 4.61697420e-01 2.07617623e-02 2.52269821e-05 1.69103306e-02]",0.03501233357907014,"[ 2.98966194  0.48903909 -1.54546779 -2.7250599   0.69862099 -1.86206007
 -9.94992846 -1.6346676 ]","[0.40012793196518465, 0.38750731214253026, 2.2090231110929666, 3.0524413973553566, 0.4333342725235882, 1.6033152417390861, 1.235119215683122, 2.062949011294722, 1.9278408692794617, 1.3720302789394785, 0.903043036817412, 1.5756816458097833, 0.5834490958839735, 0.3360348307056429, 1.1728741155592677, 3.3840913783502247, 1.9012802809872424, 1.952921589937376, 0.9707534692389046, 3.371238079551069, 0.15174409421725846, 1.4216912094297467, 0.17973719585116277, 0.664398045327033, 0.9866545623385773, 1.051087727584144, 1.7685865224274346, 0.741233533093857, 1.210603827382848]",1.3451997545692571,-2.029122641251647
